	Line	Next
28304	var72=var16.toarray var73=var18.toarray var74=numpy.array	var75=numpy.array
28305	var73=var18.toarray var74=numpy.array var75=numpy.array	var76=keras.utils.to_categorical
28306	var74=numpy.array var75=numpy.array var76=keras.utils.to_categorical	var77=keras.utils.to_categorical
28307	var75=numpy.array var76=keras.utils.to_categorical var77=keras.utils.to_categorical	var78=numpy.max
28308	var76=keras.utils.to_categorical var77=keras.utils.to_categorical var78=numpy.max	var79=numpy.mean
28309	var77=keras.utils.to_categorical var78=numpy.max var79=numpy.mean	shape
28310	var78=numpy.max var79=numpy.mean shape	var81.add_dense
28311	var79=numpy.mean shape var81.add_dense	var81.add_activation
28312	shape var81.add_dense var81.add_activation	var81.add_dropout
28313	var81.add_dense var81.add_activation var81.add_dropout	var81.add_dense
28314	var81.add_activation var81.add_dropout var81.add_dense	var81.add_activation
28315	var81.add_dropout var81.add_dense var81.add_activation	var81.add_dropout
28318	var81.add_dropout var81.add_dense var81.add_activation	var81.compile
28319	var81.add_dense var81.add_activation var81.compile	var81.fit
28320	var81.add_activation var81.compile var81.fit	var82=var81.predict_classes
28321	var81.compile var81.fit var82=var81.predict_classes	var88.fit_on_texts
28322	var76=keras.utils.to_categorical var77=keras.utils.to_categorical var81.add_embedding	var81.add_lstm
28323	var77=keras.utils.to_categorical var81.add_embedding var81.add_lstm	var81.add_dense
28324	var81.add_embedding var81.add_lstm var81.add_dense	var81.add_activation
28325	var81.add_lstm var81.add_dense var81.add_activation	var81.compile
28327	var81.add_activation var81.compile var81.fit	var91=var81.predict_classes
28328	var81.compile var81.fit var91=var81.predict_classes	var81.add_embedding
28329	var81.fit var91=var81.predict_classes var81.add_embedding	var81.add_convolution1d
28330	var91=var81.predict_classes var81.add_embedding var81.add_convolution1d	var81.add_lambda
28331	var81.add_embedding var81.add_convolution1d var81.add_lambda	var81.add_dense
28332	var81.add_convolution1d var81.add_lambda var81.add_dense	var81.add_dropout
28333	var81.add_lambda var81.add_dense var81.add_dropout	var81.add_activation
28334	var81.add_dense var81.add_dropout var81.add_activation	var81.add_dense
28335	var81.add_dropout var81.add_activation var81.add_dense	var81.add_activation
28336	var81.add_activation var81.add_dense var81.add_activation	var81.compile
28342	var5=var4.fit_transform var6=pandas.DataFrame var8=var7.fit	var9.append_0
28343	var11=var8.predict pandas.crosstab var13=var12.fit	var14=var13.predict
28346	var9.append_0 var10.append_1 loc	loc
28347	var10.append_1 loc loc	var25.append_0
28348	loc loc var25.append_0	var25.append_1
28349	loc var25.append_0 var25.append_1	var25.append_2
28350	var25.append_0 var25.append_1 var25.append_2	var25.append_3
28351	var25.append_1 var25.append_2 var25.append_3	var25.append_4
28352	var25.append_2 var25.append_3 var25.append_4	var25.append_5
28353	var25.append_3 var25.append_4 var25.append_5	var25.append_6
28354	var25.append_4 var25.append_5 var25.append_6	var25.append_7
28355	var25.append_5 var25.append_6 var25.append_7	var28.fit
28358	matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel var7.fit	var8=pandas.DataFrame
28359	var0.head var2=var0.drop var4.fit	var5=var1.drop
28360	var0.head columns var4.fit	var5=var4.predict
28361	var2=pandas.read_csv var2.head var6.fit	var7=var6.predict_proba
28362	var2.head var6.fit var7=var6.predict_proba	var2.head
28363	var9=var9.drop var11=var11.drop var12.fit	var13=var12.predict_proba
28364	var0.head iloc var6=tensorflow.placeholder	var7=tensorflow.placeholder
28365	iloc var6=tensorflow.placeholder var7=tensorflow.placeholder	var8=tensorflow.Variable
28367	var7=tensorflow.placeholder var8=tensorflow.Variable var9=tensorflow.Variable	var10=tensorflow.Variable
28368	var8=tensorflow.Variable var9=tensorflow.Variable var10=tensorflow.Variable	var11=tensorflow.Variable
28369	var9=tensorflow.Variable var10=tensorflow.Variable var11=tensorflow.Variable	var12=tensorflow.Variable
28370	var10=tensorflow.Variable var11=tensorflow.Variable var12=tensorflow.Variable	var13=tensorflow.Variable
28371	var11=tensorflow.Variable var12=tensorflow.Variable var13=tensorflow.Variable	var14=tensorflow.Variable
28372	var12=tensorflow.Variable var13=tensorflow.Variable var14=tensorflow.Variable	var15=tensorflow.Variable
28373	var13=tensorflow.Variable var14=tensorflow.Variable var15=tensorflow.Variable	var16=tensorflow.Variable
28375	var15=tensorflow.Variable var16=tensorflow.Variable var17=tensorflow.Variable	var24=tensorflow.reduce_mean
28376	var16=tensorflow.Variable var17=tensorflow.Variable var24=tensorflow.reduce_mean	var26=tensorflow.reduce_mean
28377	var17=tensorflow.Variable var24=tensorflow.reduce_mean var26=tensorflow.reduce_mean	var27=numpy.array
28378	var8=var6.predict_proba var10=pandas.DataFrame var6=xgboost.train	var1.drop
28379	dt shape var23.summary	var23.compile
28380	shape var23.summary var23.compile	var23.fit
28381	var23.summary var23.compile var23.fit	var24=var23.predict
28382	var5=numpy.concatenate var2=var2.merge var10=lightgbm.Dataset	var15=lightgbm.train
28383	var2=var2.merge var10=lightgbm.Dataset var15=lightgbm.train	var16=pandas.DataFrame
28384	var6=lightgbm.Dataset var7=lightgbm.Dataset var10=lightgbm.train	var12=pandas.DataFrame
28385	var10.drop var10=var10.merge var39=lightgbm.Dataset	var40=lightgbm.Dataset
28386	var10=var10.merge var39=lightgbm.Dataset var40=lightgbm.Dataset	var42=lightgbm.train
28387	var39=lightgbm.Dataset var40=lightgbm.Dataset var42=lightgbm.train	var43=var42.feature_importance
28388	var5=var5.merge var5=var5.merge var21.summary	var21.compile
28389	var5=var5.merge var21.summary var21.compile	var21.fit
28390	var21.summary var21.compile var21.fit	var46=var21.predict
28391	var20=var20.merge var20.drop var76.compile	var76.summary
28392	var20.drop var76.compile var76.summary	var76.fit
28393	var76.compile var76.summary var76.fit	var82=pandas.DataFrame
28394	var21.drop var82.to_csv import_h5py	var76.save_weights
28395	var82.to_csv import_h5py var76.save_weights	var76.save
28396	var12=var12.merge var12.info var16=xgboost.DMatrix	var17=xgboost.DMatrix
28397	var12.info var16=xgboost.DMatrix var17=xgboost.DMatrix	var19=xgboost.train
28398	var16=xgboost.DMatrix var17=xgboost.DMatrix var19=xgboost.train	xgboost.plot_importance
28399	var8.drop import_xgboost var12=xgboost.train	var12=xgboost.train
28400	import_xgboost var12=xgboost.train var12=xgboost.train	var6.to_csv
28401	var10=var10.drop var12=var12.drop var57.compile	var57.fit
28402	var12=var12.drop var57.compile var57.fit	var65=var57.predict
28403	var57.compile var57.fit var65=var57.predict	import_matplotlib.pyplot
28404	matplotlib.pyplot.xlabel matplotlib.pyplot.show var5.drop	var69=var57.predict
28405	matplotlib.pyplot.show var5.drop var69=var57.predict	var70=pandas.DataFrame
28406	var7.head var7.corr var10.fit	pandas.DataFrame
28407	var8.head var8.corr var11.fit	pandas.DataFrame
28408	var8.corr var12.fit var14.fit	pandas.DataFrame
28409	var8=var8.merge var2.append_0 var9.update	var10=lightgbm.Dataset
28410	var2.append_0 var9.update var10=lightgbm.Dataset	var11=lightgbm.Dataset
28411	var9.update var10=lightgbm.Dataset var11=lightgbm.Dataset	var13=lightgbm.train
28412	var10=lightgbm.Dataset var11=lightgbm.Dataset var13=lightgbm.train	var15=pandas.read_csv
28418	var4=var3.predict import_xgboost var3=xgboost.XGBClassifier	var3.fit
28419	import_xgboost var3=xgboost.XGBClassifier var3.fit	var4=var3.predict
28420	var8=numpy.array var7.corr var10.fit	pandas.DataFrame
28421	var5.drop var1.drop var12.fit	var16=numpy.array_split
28422	var52=var52.reset_index var52=var52.drop var12.fit	var34=var55.fit_transform
28423	var2=numpy.array var3=numpy.array var6=keras.adam	var7.add_dense
28424	var3=numpy.array var6=keras.adam var7.add_dense	var7.add_dropout
28425	var6=keras.adam var7.add_dense var7.add_dropout	var7.add_dense
28428	var7.add_dense var7.add_dropout var7.add_dense	var7.add_activation
28429	var7.add_dropout var7.add_dense var7.add_activation	var7.compile
28430	var7.add_dense var7.add_activation var7.compile	var8=var7.fit
28431	var7.add_activation var7.compile var8=var7.fit	matplotlib.pyplot.figure
28432	var1=pandas.read_csv var31.compile	var31.summary
28433	var1=pandas.read_csv var31.compile var31.summary	var31.fit
28434	var31.compile var31.summary var31.fit	var36=pandas.read_csv
28435	var12.head var13.head import_keras.backend	var46.compile
28436	var13.head import_keras.backend var46.compile	var50=var46.fit
28437	import_keras.backend var46.compile var50=var46.fit	var46.load_weights
28438	var46.compile var50=var46.fit var46.load_weights	var52=numpy.mean
28439	var52=numpy.mean var46.load_weights var50=var46.fit	matplotlib.pyplot.plot
28440	import_gc var62=var62.fit import_keras.backend	var46.compile
28441	var62=var62.fit import_keras.backend var46.compile	var50=var66.fit
28442	import_keras.backend var46.compile var50=var66.fit	var51=var66.predict
28443	var1=var1.drop var10=var16.predict var17=tensorflow.placeholder	var18=tensorflow.placeholder
28444	var10=var16.predict var17=tensorflow.placeholder var18=tensorflow.placeholder	var19=tensorflow.Variable
28446	var18=tensorflow.placeholder var19=tensorflow.Variable var20=tensorflow.Variable	var21=tensorflow.Variable
28447	var19=tensorflow.Variable var20=tensorflow.Variable var21=tensorflow.Variable	var22=tensorflow.Variable
28448	var20=tensorflow.Variable var21=tensorflow.Variable var22=tensorflow.Variable	var23=tensorflow.Variable
28449	var21=tensorflow.Variable var22=tensorflow.Variable var23=tensorflow.Variable	var24=tensorflow.Variable
28450	var22=tensorflow.Variable var23=tensorflow.Variable var24=tensorflow.Variable	var25=tensorflow.Variable
28456	var28=tensorflow.Variable var29=tensorflow.Variable var30=tensorflow.Variable	var38=tensorflow.reduce_mean
28457	var29=tensorflow.Variable var30=tensorflow.Variable var38=tensorflow.reduce_mean	var40=tensorflow.reduce_mean
28458	var30=tensorflow.Variable var38=tensorflow.reduce_mean var40=tensorflow.reduce_mean	var41=numpy.array
28459	import_gc var1=var1.merge import_xgboost	var31=xgboost.XGBClassifier
28460	var1=var1.merge import_xgboost var31=xgboost.XGBClassifier	var31.fit
28461	import_xgboost var31=xgboost.XGBClassifier var31.fit	var33=pandas.DataFrame
28462	var6=numpy.longdouble var10=dask.dataframe.concat var11=pandas.DataFrame	var12=pandas.DataFrame
28463	var10=dask.dataframe.concat var11=pandas.DataFrame var12=pandas.DataFrame	var17.fit
28464	var11=pandas.DataFrame var12=pandas.DataFrame var17.fit	var18.fit
28465	var12=pandas.DataFrame var17.fit var18.fit	var19.fit
28466	var17.fit var18.fit var19.fit	var20=var17.predict
28467	var6=lightgbm.Dataset var7=lightgbm.Dataset var10=lightgbm.train	var17=var10.current_iteration
28468	var15=var15.drop var17=var17.drop shape	var23.compile
28469	var17=var17.drop shape var23.compile	matplotlib.pyplot.plot
28470	__class__ var6.to_csv var9=var5.fit	var9=var5.fit
28471	var6.to_csv var9=var5.fit var9=var5.fit	var10=numpy.zeros
28472	var0.head iloc import_xgboost	var17=xgboost.XGBClassifier
28473	iloc import_xgboost var17=xgboost.XGBClassifier	var17.fit
28474	import_xgboost var17=xgboost.XGBClassifier var17.fit	var19=pandas.DataFrame
28475	var12.drop var12.drop var15=var14.fit	numpy.set_printoptions
28476	var48=var47.fit var51=var49.predict var52.fit	values
28477	var51=var49.predict var52.fit values	seaborn.set
28478	dt var6.head var9.fit	var9.score
28479	var3.drop var3.head var7=xgboost.DMatrix	var9=xgboost.train
28480	var3.head var7=xgboost.DMatrix var9=xgboost.train	var10=pandas.read_csv
28481	import_lightgbm import_gc var2.extend	var6.append_0
28482	import_gc var2.extend var6.append_0	var3=pandas.merge
28483	var2.extend var6.append_0 var3=pandas.merge	var3.sort_values
28484	var6.append_0 var3=pandas.merge var3.sort_values	var2.extend
28485	var3=pandas.merge var3.sort_values var2.extend	var2.extend
28486	var3.sort_values var2.extend var2.extend	var8.extend
28487	var2.extend var2.extend var8.extend	var6.append_1
28488	var2.extend var8.extend var6.append_1	var3=pandas.merge
28489	var8.extend var6.append_1 var3=pandas.merge	var3.sort_values
28490	var6.append_1 var3=pandas.merge var3.sort_values	var11.drop
28491	var3=pandas.merge var3.sort_values var11.drop	var3=var3.sort_values
28492	var3.sort_values var11.drop var3=var3.sort_values	var3=var3.sort_values
28493	var11.drop var3=var3.sort_values var3=var3.sort_values	var2=var18.copy
28494	var3=var3.sort_values var3=var3.sort_values var2=var18.copy	var2.extend
28495	var3=var3.sort_values var2=var18.copy var2.extend	var2.extend
28496	var2=var18.copy var2.extend var2.extend	var8=var18.copy
28497	var2.extend var2.extend var8=var18.copy	var8.extend
28498	var2.extend var8=var18.copy var8.extend	var6=var18.copy
28499	var8=var18.copy var8.extend var6=var18.copy	var20.append_2
28500	var8.extend var6=var18.copy var20.append_2	var6.append_3
28501	var6=var18.copy var20.append_2 var6.append_3	var6=var18.copy
28502	var20.append_2 var6.append_3 var6=var18.copy	var20.append_4
28503	var6.append_3 var6=var18.copy var20.append_4	var6.append_5
28504	var6=var18.copy var20.append_4 var6.append_5	var23=pandas.merge
28505	var20.append_4 var6.append_5 var23=pandas.merge	var6=var18.copy
28506	var6.append_5 var23=pandas.merge var6=var18.copy	var20.append_6
28507	var23=pandas.merge var6=var18.copy var20.append_6	var6.append_7
28508	var6=var18.copy var20.append_6 var6.append_7	var23=pandas.merge
28509	var20.append_6 var6.append_7 var23=pandas.merge	var3=pandas.merge
28510	var6.append_7 var23=pandas.merge var3=pandas.merge	var3.sort_values
28511	var23=pandas.merge var3=pandas.merge var3.sort_values	var11.drop
28512	var3=pandas.merge var3.sort_values var11.drop	var11.drop
28513	var3.sort_values var11.drop var11.drop	var31=lightgbm.Dataset
28514	var11.drop var11.drop var31=lightgbm.Dataset	var32=lightgbm.train
28515	var11.drop var31=lightgbm.Dataset var32=lightgbm.train	var26.remove
28516	var31=lightgbm.Dataset var32=lightgbm.train var26.remove	var29.remove
28517	var32=lightgbm.train var26.remove var29.remove	var11.drop
28518	var26.remove var29.remove var11.drop	var26.remove
28519	var29.remove var11.drop var26.remove	var11.drop
28520	var19=tensorflow.reduce_max var20=tensorflow.reduce_mean var22=tensorflow.make_template	var25=tensorflow.log1p
28521	var20=tensorflow.reduce_mean var22=tensorflow.make_template var25=tensorflow.log1p	var18=tensorflow.stack
28522	var22=tensorflow.make_template var25=tensorflow.log1p var18=tensorflow.stack	var18=tensorflow.to_float
28523	var25=tensorflow.log1p var18=tensorflow.stack var18=tensorflow.to_float	var26=tensorflow.reduce_mean
28524	var18=tensorflow.stack var18=tensorflow.to_float var26=tensorflow.reduce_mean	var29=tensorflow.argmax
28525	var18=tensorflow.to_float var26=tensorflow.reduce_mean var29=tensorflow.argmax	var26=tensorflow.reduce_mean
28526	var26=tensorflow.reduce_mean var29=tensorflow.argmax var26=tensorflow.reduce_mean	var41=var40.predict
28527	var21=numpy.zeros import_tensorflow var22.add_dense	var22.add_dropout
28528	import_tensorflow var22.add_dense var22.add_dropout	var22.add_dense
28532	var22.add_dropout var22.add_dense var22.add_dropout	var22.add_bidirectional
28533	var22.add_dense var22.add_dropout var22.add_bidirectional	var22.add_dropout
28535	var22.add_bidirectional var22.add_dropout var22.add_dense	var22.compile
28537	var22.add_dense var22.compile var22.summary	var22.fit
28538	import_matplotlib.pyplot import_seaborn var55.add_embedding	var55.add_simplernn
28539	import_seaborn var55.add_embedding var55.add_simplernn	var55.add_dense
