	Line	Next
8616	pandas.DataFrame pandas.DataFrame pandas.Series	pandas.read_csv
8617	pandas.Series pandas.read_csv pandas.read_excel	var0=pandas.DataFrame
8618	pandas.read_csv pandas.read_excel var0=pandas.DataFrame	var0.to_csv
8619	pandas.read_excel var0=pandas.DataFrame var0.to_csv	import_sqlite3
8620	var0=pandas.DataFrame var0.to_csv import_sqlite3	pandas.read_sql_query
8621	var1.head import_matplotlib.pyplot import_PIL	import_matplotlib.pyplot
8622	import_matplotlib.pyplot import_PIL import_matplotlib.pyplot	var5=numpy.array
8624	var0=pandas.DataFrame import_sqlite3	var2=pandas.read_sql_query
8626	import_pandas	var1=pandas.DataFrame
8627	import_pandas var1=pandas.DataFrame	import_pandas
8628	import_pandas var1=pandas.DataFrame import_pandas	var3=pandas.DataFrame
8629	var1=pandas.DataFrame import_pandas var3=pandas.DataFrame	var4=pandas.Series
8630	import_pandas var3=pandas.DataFrame var4=pandas.Series	var5=pandas.read_csv
8631	var5=pandas.read_csv var6=pandas.read_excel var7=pandas.DataFrame	var7.to_csv
8633	var7=pandas.DataFrame var7.to_csv import_sqlite3	var9=pandas.read_sql_query
8634	var7.to_csv import_sqlite3 var9=pandas.read_sql_query	var9.head
8636	import_pandas var1=pandas.DataFrame	var3=pandas.DataFrame
8637	import_pandas var1=pandas.DataFrame var3=pandas.DataFrame	var5=pandas.Series
8638	var1=pandas.DataFrame var3=pandas.DataFrame var5=pandas.Series	var6=pandas.read_csv
8639	var6=pandas.read_csv var6.head var7=pandas.read_excel	var8=pandas.DataFrame
8640	var6.head var7=pandas.read_excel var8=pandas.DataFrame	var9=var8.to_csv
8644	var0=pandas.read_csv var0.head var1=pandas.read_excel	var2=pandas.DataFrame
8645	var0.head var1=pandas.read_excel var2=pandas.DataFrame	var2.to_csv
8646	var3=pandas.read_csv var3.head import_sqlite3	var5=pandas.read_sql_query
8647	var3.head import_sqlite3 var5=pandas.read_sql_query	var5.head
8649	import_pandas var1=pandas.DataFrame	var1=pandas.DataFrame
8650	import_pandas var1=pandas.DataFrame var1=pandas.DataFrame	pandas.read_csv
8651	var1=pandas.DataFrame pandas.read_csv var2=pandas.ExcelFile	var3=pandas.read_excel
8652	pandas.read_csv var2=pandas.ExcelFile var3=pandas.read_excel	var4=pandas.DataFrame
8653	var2=pandas.ExcelFile var3=pandas.read_excel var4=pandas.DataFrame	var4.to_csv
8654	var3=pandas.read_excel var4=pandas.DataFrame var4.to_csv	import_sqlite3
8655	var4=pandas.DataFrame var4.to_csv import_sqlite3	var6=pandas.read_sql_query
8656	var0.head import_pandas	var0.loc
8660	pandas.Series var0=pandas.read_csv var1=pandas.read_excel	var2=pandas.DataFrame
8661	var0=pandas.read_csv var1=pandas.read_excel var2=pandas.DataFrame	import_sqlite3
8662	var1=pandas.read_excel var2=pandas.DataFrame import_sqlite3	var4=pandas.read_sql_query
8669	var0=pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var4=pandas.read_excel
8670	var1=pandas.DataFrame var2=pandas.Series var4=pandas.read_excel	var5=pandas.DataFrame
8671	var2=pandas.Series var4=pandas.read_excel var5=pandas.DataFrame	import_sqlite3
8672	var4=pandas.read_excel var5=pandas.DataFrame import_sqlite3	var6=sqlite3.connect
8673	var5=pandas.DataFrame import_sqlite3 var6=sqlite3.connect	var7=pandas.read_sql_query
8675	import_seaborn import_matplotlib.pyplot	var3=pandas.DataFrame
8677	var0=pandas.DataFrame pandas.DataFrame	pandas.Series
8678	var0=pandas.DataFrame pandas.DataFrame pandas.Series	pandas.read_csv
8679	var2=pandas.DataFrame var2.head var2.to_csv	import_sqlite3
8680	var2.head var2.to_csv import_sqlite3	var4=pandas.read_sql_query
8681	var2.to_csv import_sqlite3 var4=pandas.read_sql_query	var4.head
8682	pandas.DataFrame	import_numpy
8683	pandas.DataFrame import_numpy	pandas.DataFrame
8684	pandas.DataFrame import_numpy pandas.DataFrame	pandas.Series
8685	import_numpy pandas.DataFrame pandas.Series	pandas.read_csv
8686	pandas.Series pandas.read_csv var0=pandas.DataFrame	var0.to_csv
8687	var0=pandas.DataFrame var0.to_csv import_sqlite3	var2=var1.cursor
8688	var0.to_csv import_sqlite3 var2=var1.cursor	pandas.DataFrame
8690	pandas.DataFrame	import_pandas
8691	import_pandas var0=pandas.read_csv var1=pandas.DataFrame	import_sqlite3
8692	var0=pandas.read_csv var1=pandas.DataFrame import_sqlite3	var0=sqlite3.connect
8697	import_pandas var1=pandas.DataFrame import_pandas	var1=pandas.DataFrame
8698	var1=pandas.DataFrame import_pandas var1=pandas.DataFrame	import_pandas
8699	import_pandas var1=pandas.DataFrame import_pandas	var1=pandas.Series
8700	var1=pandas.DataFrame import_pandas var1=pandas.Series	var2=pandas.read_csv
8701	var1=pandas.Series var2=pandas.read_csv var1=pandas.read_excel	var3=pandas.DataFrame
8703	var0=pandas.DataFrame var0=pandas.DataFrame	var0=pandas.Series
8704	var0=pandas.DataFrame var0=pandas.DataFrame var0=pandas.Series	var0=pandas.read_csv
8705	var0=pandas.Series var0=pandas.read_csv var0=pandas.read_excel	var1=pandas.DataFrame
8706	var0=pandas.read_csv var0=pandas.read_excel var1=pandas.DataFrame	var2=var1.to_csv
8707	var0=pandas.read_excel var1=pandas.DataFrame var2=var1.to_csv	import_sqlite3
8708	var1=pandas.DataFrame var2=var1.to_csv import_sqlite3	var4=pandas.read_sql_query
8712	var2=pandas.Series var3=pandas.read_csv var4=pandas.DataFrame	var4.to_csv
8713	var3=pandas.read_csv var4=pandas.DataFrame var4.to_csv	var6=pandas.read_sql_table
8715	var1=pandas.DataFrame var1=pandas.DataFrame	var3=pandas.Series
8716	var1=pandas.DataFrame var1=pandas.DataFrame var3=pandas.Series	var1=pandas.read_csv
8717	var3=pandas.Series var1=pandas.read_csv var1=pandas.read_excel	var4=pandas.DataFrame
8718	var1=pandas.read_csv var1=pandas.read_excel var4=pandas.DataFrame	var4.to_csv
8723	import_pandas	pandas.set_option
8724	import_pandas pandas.set_option	var0=pandas.DataFrame
8725	import_pandas pandas.set_option var0=pandas.DataFrame	var1=pandas.DataFrame
8726	pandas.set_option var0=pandas.DataFrame var1=pandas.DataFrame	var2=pandas.Series
8728	var2=pandas.Series var3=pandas.read_csv var4=pandas.DataFrame	var5=var4.to_csv
8729	var3=pandas.read_csv var4=pandas.DataFrame var5=var4.to_csv	import_sqlite3
8730	var4=pandas.DataFrame var5=var4.to_csv import_sqlite3	var7=pandas.read_sql_query
8734	pandas.Series var0=pandas.read_csv var1=pandas.DataFrame	var1.to_csv
8735	var0=pandas.read_csv var1=pandas.DataFrame var1.to_csv	import_sqlite3
8743	var4=pandas.DataFrame var4=var4.append_0 import_nltk	var9=var9.lower
8744	var4=var4.append_0 import_nltk var9=var9.lower	var9=var9.split
8745	import_nltk var9=var9.lower var9=var9.split	var10.append_0
8750	import_pandas pandas.DataFrame import_pandas	pandas.Series
8751	pandas.DataFrame import_pandas pandas.Series	import_pandas
8752	import_pandas pandas.read_csv var0=pandas.read_excel	import_pandas
8753	pandas.read_csv var0=pandas.read_excel import_pandas	var1=pandas.DataFrame
8754	var0=pandas.read_excel import_pandas var1=pandas.DataFrame	import_pandas
8755	import_pandas var1=pandas.DataFrame import_pandas	var1.to_csv
8756	var1=pandas.DataFrame import_pandas var1.to_csv	import_sqlite3
8757	import_pandas var1.to_csv import_sqlite3	import_pandas
8758	var1.to_csv import_sqlite3 import_pandas	var3=pandas.read_sql_query
8759	var0.head iloc import_pandas	pandas.Series
8760	iloc import_pandas pandas.Series	iloc
8762	var0=pandas.DataFrame var0=pandas.DataFrame	pandas.Series
8763	var0=pandas.DataFrame var0=pandas.DataFrame pandas.Series	var1=pandas.read_csv
8764	pandas.Series var1=pandas.read_csv var2=pandas.read_excel	var3=pandas.DataFrame
8765	var1=pandas.read_csv var2=pandas.read_excel var3=pandas.DataFrame	var3.to_csv
8766	var2=pandas.read_excel var3=pandas.DataFrame var3.to_csv	import_sqlite3
8771	var1=pandas.DataFrame import_pandas var1=pandas.DataFrame	var1=pandas.Series
8772	import_pandas var1=pandas.DataFrame var1=pandas.Series	var3=pandas.DataFrame
8773	var1=pandas.DataFrame var1=pandas.Series var3=pandas.DataFrame	var3.to_csv
8774	var1=pandas.Series var3=pandas.DataFrame var3.to_csv	import_sqlite3
8776	import_pandas	import_pandas
8777	import_pandas import_pandas	import_pandas
8778	import_pandas import_pandas import_pandas	import_pandas
8779	var0=pandas.read_csv iloc import_pandas	var1=pandas.DataFrame
8780	iloc import_pandas var1=pandas.DataFrame	import_pandas
8781	import_pandas var1=pandas.DataFrame import_pandas	import_pandas
8782	var1=pandas.DataFrame import_pandas import_pandas	import_sqlite3
8783	import_pandas import_pandas import_sqlite3	var2=sqlite3.connect
8787	var0=pandas.DataFrame var0=pandas.DataFrame var1=pandas.Series	var0=pandas.read_csv
8788	var0=pandas.read_csv var0.head var2=pandas.DataFrame	var2.to_csv
8789	var0.head var2=pandas.DataFrame var2.to_csv	import_sqlite3
8790	var2=pandas.DataFrame var2.to_csv import_sqlite3	var0=pandas.read_sql_query
8794	var3=pandas.read_excel var3.head var4=pandas.DataFrame	var4.to_csv
8795	var3.head var4=pandas.DataFrame var4.to_csv	import_sqlite3
8807	var0=pandas.read_csv pandas.DataFrame pandas.DataFrame	var2=pandas.read_excel
8808	pandas.DataFrame pandas.DataFrame var2=pandas.read_excel	var3=pandas.DataFrame
8809	pandas.DataFrame var2=pandas.read_excel var3=pandas.DataFrame	var3.to_csv
8812	import_pandas import_matplotlib.pyplot import_numpy	import_seaborn
8813	import_matplotlib.pyplot import_numpy import_seaborn	import_statsmodels.api
8814	import_numpy import_seaborn import_statsmodels.api	var0=pandas.read_csv
8817	var1=pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var0=pandas.read_csv
8818	var0=pandas.read_csv var1=var0.drop var0=pandas.read_excel	var3=pandas.DataFrame
8819	var1=var0.drop var0=pandas.read_excel var3=pandas.DataFrame	var4=var3.to_csv
8820	var0=pandas.read_excel var3=pandas.DataFrame var4=var3.to_csv	import_sqlite3
8821	var3=pandas.DataFrame var4=var3.to_csv import_sqlite3	var1=pandas.read_sql_query
8831	var0=pandas.DataFrame var0=pandas.DataFrame var1=pandas.Series	var2=pandas.DataFrame
8832	var0=pandas.DataFrame var1=pandas.Series var2=pandas.DataFrame	var2.to_csv
8833	var19=var19.split var17.add var21.update	var21.update
8834	var17.add var21.update var21.update	var23=var22.fit_transform
8838	var0=pandas.read_csv var0.tail var2=pandas.DataFrame	var2.to_csv
8840	var4=var4.drop var4=pandas.read_excel var5=pandas.DataFrame	var6=pandas.DataFrame
8841	var4=pandas.read_excel var5=pandas.DataFrame var6=pandas.DataFrame	var6.to_csv
8842	import_matplotlib.pyplot var4=seaborn.FacetGrid import_re	import_numpy
8843	var4=seaborn.FacetGrid import_re import_numpy	var5=pandas.read_csv
8847	pandas.Series pandas.read_csv pandas.read_excel	var1=pandas.DataFrame
8848	pandas.read_csv pandas.read_excel var1=pandas.DataFrame	var1.to_csv
8849	pandas.read_excel var1=pandas.DataFrame var1.to_csv	import_sqlite3
8850	var1=pandas.DataFrame var1.to_csv import_sqlite3	var2=sqlite3.connect
8851	var1.to_csv import_sqlite3 var2=sqlite3.connect	pandas.read_sql
8855	pandas.Series pandas.read_csv pandas.read_excel	var4=pandas.DataFrame
8862	var1=pandas.Series var2=pandas.read_csv var3=pandas.DataFrame	var3.to_csv
8863	var2=pandas.read_csv var3=pandas.DataFrame var3.to_csv	import_sqlite3
8867	var0=pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var4=pandas.DataFrame
8868	var1=pandas.DataFrame	var2=pandas.Series
8869	var1=pandas.DataFrame var2=pandas.Series	var1=pandas.read_csv
8870	var2=pandas.Series var1=pandas.read_csv var1=pandas.read_excel	var3=pandas.DataFrame
8871	var1=pandas.read_csv var1=pandas.read_excel var3=pandas.DataFrame	import_sqlite3
8872	var1=pandas.read_excel var3=pandas.DataFrame import_sqlite3	var1=pandas.read_sql_query
8873	var3=pandas.DataFrame import_sqlite3 var1=pandas.read_sql_query	var4.close
8876	pandas.DataFrame pandas.DataFrame pandas.Series	var1=pandas.read_csv
8877	var1=pandas.read_csv var1.head var2=pandas.DataFrame	var2.to_csv
8878	var1.head var2=pandas.DataFrame var2.to_csv	import_sqlite3
8879	var2=pandas.DataFrame var2.to_csv import_sqlite3	var4=pandas.read_sql_query
8882	var0=pandas.DataFrame pandas.DataFrame pandas.Series	var0=pandas.read_csv
8885	var1=pandas.DataFrame var1.to_csv import_sqlite3	pandas.read_sql_query
8886	var0=pandas.read_csv var0.head import_matplotlib	pandas.hist
8887	var0.head import_matplotlib pandas.hist	var11.fit_on_texts
8892	var0=pandas.read_csv var0=pandas.read_excel var1=pandas.DataFrame	var1.to_csv
8899	var0.head import_numpy	var5=var4.sort_values
8900	var0.head var0.info import_numpy	import_matplotlib.pyplot
8901	var0.info import_numpy import_matplotlib.pyplot	import_seaborn
8902	import_numpy import_matplotlib.pyplot import_seaborn	seaborn.countplot
8904	import_pandas pandas.set_option	import_sys
8905	import_pandas pandas.set_option import_sys	import_pandas
8906	pandas.set_option import_sys import_pandas	pandas.set_option
8907	import_sys import_pandas pandas.set_option	import_sys
8912	import_pandas import_sys import_pandas	pandas.set_option
8914	import_pandas pandas.set_option import_sys	var0=pandas.DataFrame
8915	pandas.set_option import_sys var0=pandas.DataFrame	import_pandas
8918	import_pandas pandas.set_option import_sys	import_sqlite3
8929	var1=pandas.DataFrame import_pandas var1=pandas.DataFrame	import_numpy
8930	import_pandas var1=pandas.DataFrame import_numpy	var0=numpy.array
8931	var1=pandas.DataFrame import_numpy var0=numpy.array	var2=pandas.Series
8932	import_numpy var0=numpy.array var2=pandas.Series	var1=pandas.read_csv
8933	var2=pandas.Series var1=pandas.read_csv var3=pandas.DataFrame	var4=var3.to_csv
8934	var1=pandas.read_csv var3=pandas.DataFrame var4=var3.to_csv	import_sqlite3
8935	var3=pandas.DataFrame var4=var3.to_csv import_sqlite3	var6=pandas.read_sql_query
8945	var1=pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var1=pandas.read_csv
8946	var2=pandas.Series var1=pandas.read_csv var3=pandas.DataFrame	var3.to_csv
8947	var1=pandas.read_csv var3=pandas.DataFrame var3.to_csv	import_sqlite3
8948	var3=pandas.DataFrame var3.to_csv import_sqlite3	var1=pandas.read_sql_query
8949	pandas.DataFrame	var0=pandas.DataFrame
8955	var4=pandas.read_excel var5=pandas.DataFrame var5.to_csv	var7=pandas.read_sql_query
8956	var0=pandas.read_csv var0=var0.drop_duplicates var1=var1.union	var1.update
8957	var0=var0.drop_duplicates var1=var1.union var1.update	import_gensim
8958	var1=var1.union var1.update import_gensim	var0.head
8961	var1=var1.union var1.update import_gensim	var14.append_0
8962	var3=var3.dropna var4=var4.dropna var5.append_0	var5.append_1
8963	var4=var4.dropna var5.append_0 var5.append_1	var10.show_most_informative_features
8967	var0=pandas.read_csv var0.head pandas.read_excel	var1=pandas.DataFrame
8968	var0.head pandas.read_excel var1=pandas.DataFrame	var1.to_csv
8972	var0=pandas.DataFrame var0=pandas.DataFrame	var1=pandas.DataFrame
8973	var0=pandas.DataFrame var0=pandas.DataFrame var1=pandas.DataFrame	var2=pandas.Series
8974	var0=pandas.DataFrame var1=pandas.DataFrame var2=pandas.Series	var5=pandas.DataFrame
8975	var1=pandas.DataFrame var2=pandas.Series var5=pandas.DataFrame	var5.to_csv
8980	var1=pandas.Series var0=pandas.read_csv var2=pandas.DataFrame	var2.to_csv
8986	var1=pandas.read_excel var2=pandas.DataFrame var2.to_csv	import_sqlite3
8987	var2=pandas.DataFrame var2.to_csv import_sqlite3	var4=pandas.read_sql
8988	var2.to_csv import_sqlite3 var4=pandas.read_sql	var4.head
8991	var0=pandas.DataFrame pandas.DataFrame pandas.Series	var1=pandas.read_csv
9002	import_pandas import_seaborn	var0=pandas.read_csv
9004	import_pandas pandas.DataFrame	pandas.DataFrame
9005	import_pandas pandas.DataFrame pandas.DataFrame	pandas.Series
9009	var0=pandas.DataFrame var0.to_csv import_sqlite3	var2=pandas.read_sql_query
9014	var0=pandas.read_csv var1=pandas.read_excel var2=pandas.DataFrame	var2.to_csv
9025	var0.to_csv import_sqlite3 var2=pandas.read_sql_query	var2.head
9026	var1=pandas.DataFrame	var2=pandas.DataFrame
9027	var1=pandas.DataFrame var2=pandas.DataFrame	import_sqlite3
9030	import_pandas pandas.set_option var0=pandas.DataFrame	import_pandas
9031	pandas.set_option var0=pandas.DataFrame import_pandas	pandas.set_option
9032	var0=pandas.DataFrame import_pandas pandas.set_option	var0=pandas.DataFrame
9035	var0=pandas.DataFrame import_pandas pandas.set_option	var1=pandas.Series
