	Line	Next
29298	var4=pandas.read_csv var8=pandas.read_csv var9=pandas.read_csv	var0.append_0
29299	var16=pandas.to_numeric var9.head var18=pandas.merge	var17=pandas.merge
29300	var9.head var18=pandas.merge var17=pandas.merge	columns
29310	var0=pandas.read_csv	seaborn.jointplot
29316	import_seaborn import_xgboost import_datetime	var0=pandas.read_csv
29320	var1=pandas.read_csv var2=pandas.read_csv var0.sample	matplotlib.pyplot.figure
29321	var0=pandas.read_csv	var4.sort
29322	import_matplotlib.pyplot seaborn.set var0=pandas.read_csv	var1=pandas.read_csv
29339	var1=pandas.read_csv var1.describe	var2=pandas.read_csv
29341	var1.describe var2=pandas.read_csv var2.describe	matplotlib.pyplot.figure
29344	import_timeit import_math var0=pandas.read_csv	var1=pandas.read_csv
29345	import_math var0=pandas.read_csv var1=pandas.read_csv	var0=var0.sort_values
29346	matplotlib.pyplot.show var0.head var4=pandas.read_csv	var4.head
29347	var0.head var4=pandas.read_csv var4.head	var0=pandas.merge
29365	var3=pandas.read_csv var4=pandas.read_csv var2.head	var6=numpy.log1p
29366	import_timeit import_math var0=pandas.read_csv	var0=var0.sort_values
29367	import_math var0=pandas.read_csv var0=var0.sort_values	matplotlib.pyplot.scatter
29371	var5=pandas.read_csv var6=pandas.read_csv var4.head	var7=numpy.log1p
29387	import_datetime import_scipy var5=pandas.read_csv	var6=pandas.read_csv
29388	import_scipy var5=pandas.read_csv var6=pandas.read_csv	var7=pandas.read_csv
29409	var1.duplicated var1=pandas.merge	var1.duplicated
29410	var1.duplicated var1=pandas.merge var1.duplicated	var5=pandas.read_csv
29411	var1=pandas.merge var1.duplicated var5=pandas.read_csv	var5=pandas.merge
29412	var5=xgboost.XGBRegressor var8.fit var9=pandas.read_csv	var11=pandas.get_dummies
29413	var111=var67.predict var111=numpy.array var112=pandas.read_csv	var112.to_csv
29414	var111=numpy.array var112=pandas.read_csv var112.to_csv	var113=var87.copy
29415	var112=pandas.read_csv var112.to_csv var113=var87.copy	var114=var112.copy
29416	var112.to_csv var113=var87.copy var114=var112.copy	var112=pandas.read_csv
29417	var113=var87.copy var114=var112.copy var112=pandas.read_csv	var112.to_csv
29418	var114=var112.copy var112=pandas.read_csv var112.to_csv	var112=pandas.read_csv
29419	var112=pandas.read_csv var112.to_csv var112=pandas.read_csv	var112.to_csv
29428	var0=pandas.read_csv	price_doc
29430	var0=pandas.read_csv var1=pandas.read_csv	seaborn.barplot
29437	var2=pandas.read_csv var0=pandas.merge var1=pandas.merge	var3=pandas.DataFrame
29442	import_math import_matplotlib.pyplot var0=pandas.read_csv	var1=pandas.read_csv
29445	var1=pandas.read_csv var2=pandas.read_csv shape	var4=pandas.merge
29446	var2=pandas.read_csv shape var4=pandas.merge	var5=pandas.merge
29447	shape var4=pandas.merge var5=pandas.merge	var6=numpy.round
29465	var42=var38.predict var42=numpy.expm1 var43=pandas.DataFrame	var43.head
29466	var42=numpy.expm1 var43=pandas.DataFrame var43.head	var43.to_csv
29471	import_warnings var0=seaborn.color_palette var1=pandas.read_csv	var2=pandas.read_csv
29482	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var4=numpy.percentile
29501	var1=pandas.read_csv var2=pandas.read_csv var0.head	var3=pandas.read_csv
29502	var2=pandas.read_csv var0.head var3=pandas.read_csv	numpy.zeros
29503	import_xgboost import_datetime var6=pandas.read_csv	var7=pandas.read_csv
29504	import_datetime var6=pandas.read_csv var7=pandas.read_csv	var8=pandas.read_csv
29505	var6=pandas.read_csv var7=pandas.read_csv var8=pandas.read_csv	var10=numpy.percentile
29542	var2=pandas.read_csv var3=pandas.merge var3.drop	var4=pandas.merge
29543	var3=pandas.merge var3.drop var4=pandas.merge	var4.drop
29544	var3.drop var4=pandas.merge var4.drop	var5=pandas.concat
29545	var4=pandas.merge var4.drop var5=pandas.concat	shape
29564	var0=pandas.read_csv var1=pandas.read_csv var1.head	var6=var2.select_dtypes
29565	var1=pandas.read_csv	var1.set_index
29566	var1=pandas.read_csv var1.set_index	var2=pandas.read_csv
29567	var1=pandas.read_csv var1.set_index var2=pandas.read_csv	var2.set_index
29568	var1.set_index var2=pandas.read_csv var2.set_index	var3=pandas.concat
29574	var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv	var4=pandas.read_csv
29575	var3=pandas.read_csv var4=pandas.read_csv var4=pandas.read_csv	var5=numpy.log1p
29576	var1=var0.flow_from_directory	matplotlib.pyplot.imshow
29577	var6.summary var7=var6.fit var9=pandas.read_csv	var8=numpy.asarray
29578	var7=var6.fit var9=pandas.read_csv var8=numpy.asarray	var8.append_0
29579	var9=pandas.read_csv var8=numpy.asarray var8.append_0	var11=var6.predict
29580	var27=var20.predict var27=numpy.argmax var28=pandas.DataFrame	var28.to_csv
29581	var25.put var31.fit var32=var31.predict	var33=pandas.read_csv
29582	var31.fit var32=var31.predict var33=pandas.read_csv	var33.to_csv
29583	var5.sample var4.append_0 var7=pandas.DataFrame	var7.to_csv
29584	var4.append_0 var7=pandas.DataFrame var7.to_csv	var7.head
29585	var7=pandas.DataFrame var7.to_csv var7.head	var6.append_0
29586	var7.to_csv var7.head var6.append_0	matplotlib.pyplot.show
29587	var7.sample var20.fit var21=var20.predict	var22=pandas.read_csv
29591	var44.append_1 var47.append_2 var34=var33.fit_transform	var77.fit
29592	var47.append_2 var34=var33.fit_transform var77.fit	var29=pandas.read_csv
29593	var34=var33.fit_transform var77.fit var29=pandas.read_csv	var35=var33.transform
29594	var77.fit var29=pandas.read_csv var35=var33.transform	var78=var77.predict_proba
29595	var29=pandas.read_csv var35=var33.transform var78=var77.predict_proba	var82=numpy.max
29606	var3=pandas.read_csv var4=pandas.read_csv	var13=xgboost.DMatrix
29607	var0=pandas.read_csv	var13.fit
29608	var83=numpy.zeros var62=var13.transform var88=numpy.exp	var95=pandas.read_csv
29609	var62=var13.transform var88=numpy.exp var95=pandas.read_csv	var95.to_csv
29610	var88=numpy.exp var95=pandas.read_csv var95.to_csv	var95.head
29611	var95=pandas.read_csv var95.to_csv var95.head	import_time
29612	var109=var107.transform var111.fit var95=pandas.read_csv	var95.to_csv
29613	var111.fit var95=pandas.read_csv var95.to_csv	var95.head
29614	var95=pandas.read_csv var95.to_csv var95.head	var117.fit
29615	var106=var103.transform var121.fit var95=pandas.read_csv	var95.to_csv
29616	var121.fit var95=pandas.read_csv var95.to_csv	var95.head
29617	var95=pandas.read_csv var95.to_csv var95.head	var103.fit
29618	var95.to_csv var95.head var103.fit	var122=var103.transform
29619	var95.head var103.fit var122=var103.transform	var123=var103.transform
29620	var103.fit var122=var103.transform var123=var103.transform	var124=var103.transform
29621	var122=var103.transform var123=var103.transform var124=var103.transform	var125.fit
29622	var123=var103.transform var124=var103.transform var125.fit	var95=pandas.read_csv
29623	var124=var103.transform var125.fit var95=pandas.read_csv	var95.to_csv
29624	var125.fit var95=pandas.read_csv var95.to_csv	var95.head
29626	import_numpy import_pandas	var3.head
29627	import_numpy import_pandas var3.head	var2.head
29628	var26.fit var28.fit var29=var28.predict_proba	var32.head
29629	var28.fit var29=var28.predict_proba var32.head	var32.to_csv
29630	var29=var28.predict_proba var32.head var32.to_csv	import_xgboost
29631	var46=var40.transform var45=var43.predict_proba var32.head	var32.to_csv
29632	var45=var43.predict_proba var32.head var32.to_csv	var47.fit
29633	var50=var47.transform var45=var43.predict_proba var32.head	var32.to_csv
29634	var45=var43.predict_proba var32.head var32.to_csv	var43.fit
29635	var26.fit var28.fit var28.fit	var51=var28.predict_proba
29636	var28.fit var28.fit var51=var28.predict_proba	var52=var28.predict
29637	var28.fit var51=var28.predict_proba var52=var28.predict	var29=var28.predict_proba
29638	var51=var28.predict_proba var52=var28.predict var29=var28.predict_proba	var32.head
29639	var52=var28.predict var29=var28.predict_proba var32.head	var32.to_csv
29640	var29=var28.predict_proba var32.head var32.to_csv	var54.close
29641	var17.append_0 var18.append_1 var7=pandas.read_csv	var8=pandas.read_csv
29642	var18.append_1 var7=pandas.read_csv var8=pandas.read_csv	var22=numpy.array
29643	var7=pandas.read_csv var8=pandas.read_csv var22=numpy.array	var17=numpy.array
29644	var8=pandas.read_csv var22=numpy.array var17=numpy.array	var26.fit
29645	var22=numpy.array var17=numpy.array var26.fit	var27=var26.kneighbors
29646	var17=numpy.array var26.fit var27=var26.kneighbors	var29=pandas.read_csv
29647	var26.fit var27=var26.kneighbors var29=pandas.read_csv	var29.to_csv
29648	var27=var26.kneighbors var29=pandas.read_csv var29.to_csv	var29.head
29649	var29=pandas.read_csv var29.to_csv var29.head	var22.append_0
29650	var29.to_csv var29.head var22.append_0	var23.append_1
29651	var29.head var22.append_0 var23.append_1	var17.append_2
29652	var22.append_0 var23.append_1 var17.append_2	var28.append_3
29653	var23.append_1 var17.append_2 var28.append_3	var7=pandas.DataFrame
29666	var28=pandas.Series var40=pandas.DataFrame import_pandas	import_nltk
29667	var40=pandas.DataFrame import_pandas import_nltk	import_sklearn
29668	import_pandas import_nltk import_sklearn	import_pickle
29669	import_nltk import_sklearn import_pickle	import_time
29670	import_sklearn import_pickle import_time	import_re
29671	import_pickle import_time import_re	var44=pandas.read_csv
29672	import_time import_re var44=pandas.read_csv	var45=pandas.read_csv
29673	import_re var44=pandas.read_csv var45=pandas.read_csv	var36.to_csv
29674	var44=pandas.read_csv var45=pandas.read_csv var36.to_csv	var51=var24.sum
29680	import_pandas var0=pandas.read_csv var0.head	var0.head
29681	var0=pandas.read_csv var0.head var0.head	var1=pandas.read_csv
29682	var0.head var0.head var1=pandas.read_csv	var1.head
29683	var0.head var1=pandas.read_csv var1.head	var6=var5.fit_transform
29686	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var9=var1.drop
29692	var18=var5.transform var19=var17.predict_proba import_time	var20=pandas.DataFrame
29693	var19=var17.predict_proba import_time var20=pandas.DataFrame	var20.to_csv
29695	var6.predict var6.score var9=pandas.read_csv	var9.head
29696	var10=var3.transform var11=var6.predict_proba var12=pandas.read_csv	var12.head
29698	var3.fit var3.score var6=pandas.read_csv	var6.head
29699	var6.head var8=var3.predict_proba var9=pandas.read_csv	var9.head
29701	var0=pandas.read_csv var1=pandas.read_csv	var2.transform
29708	import_sys var0=pandas.read_csv	var1=pandas.read_csv
29709	import_sys var0=pandas.read_csv var1=pandas.read_csv	pandas.set_option
29711	var5.predict var5.score var8=pandas.read_csv	var8.head
29712	var9=var3.transform var10=var5.predict_proba var11=pandas.read_csv	var11.head
29713	import_xgboost var0=seaborn.color_palette var2=pandas.read_csv	var3=pandas.read_csv
29714	var0=seaborn.color_palette var2=pandas.read_csv var3=pandas.read_csv	var2.head
29722	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var3.append_0
29726	var0=pandas.read_csv var1.fit var3=pandas.read_csv	var4=var1.predict_proba
29727	var1.fit var3=pandas.read_csv var4=var1.predict_proba	var5=pandas.read_csv
29728	var3=pandas.read_csv var4=var1.predict_proba var5=pandas.read_csv	var7=pandas.DataFrame
29729	var4=var1.predict_proba var5=pandas.read_csv var7=pandas.DataFrame	var8=pandas.concat
29730	var5=pandas.read_csv var7=pandas.DataFrame var8=pandas.concat	var8.to_csv
29733	var3=pandas.read_csv	var4=var3.sample
29734	var3=pandas.read_csv var4=var3.sample	var5=pandas.read_csv
29735	var3=pandas.read_csv var4=var3.sample var5=pandas.read_csv	var15=pandas.DataFrame
29736	var0=pandas.read_csv	import_gensim
29745	import_codecs var0=pandas.read_csv	var1=pandas.read_csv
29746	import_codecs var0=pandas.read_csv var1=pandas.read_csv	var0=var0.replace
29752	var15=var14.predict_proba var29.fit var32.close	var35=numpy.asarray
29753	var29.fit var32.close var35=numpy.asarray	var37=numpy.array
29754	var0=pandas.read_csv	var9.train
29755	var9.train var5.append_0 var11=pandas.read_csv	var14=var9.classify
29756	var5.append_0 var11=pandas.read_csv var14=var9.classify	var15=var9.prob_classify
29757	var11=pandas.read_csv var14=var9.classify var15=var9.prob_classify	var12.append_0
29758	var14=var9.classify var15=var9.prob_classify var12.append_0	var17=var16.fit_transform
29759	var0=pandas.read_csv	var4.reset_index
29764	var6.predict var6.score var1=pandas.read_csv	var1.head
29765	var9=var4.transform var10=var6.predict_proba var11=pandas.read_csv	var11.head
29769	var0=pandas.read_csv var0.head	var4.generate
29770	var0=pandas.read_csv	var8=var7.tokenize
29779	var1.head var2=pandas.read_csv var2.head	loc
29782	var7.grid var7.imshow var0=pandas.read_csv	var0.head
29783	var7.imshow var0=pandas.read_csv var0.head	var14=var13.fit_transform
29784	var0.head var14=var13.fit_transform var15=pandas.read_csv	var3.append_0
29785	matplotlib.pyplot.subplots_adjust var2.append_2 var32=pandas.read_csv	var33=pandas.read_csv
29786	var2.append_2 var32=pandas.read_csv var33=pandas.read_csv	var32.head
29789	var14.fit var14.save var15=pandas.read_csv	var15.head
29790	var14.save var15=pandas.read_csv var15.head	var16.append_0
29793	var4.fit var4.save var19=pandas.read_csv	var19.head
29794	var4.save var19=pandas.read_csv var19.head	var8=numpy.zeros
29799	var0=pandas.read_csv var2=var1.fit_transform	var3=numpy.dot
29800	logging.basicConfig	var6=pandas.DataFrame
29801	var51=var14.texts_to_sequences var53=var47.predict logging.info	var12=pandas.read_csv
29802	var53=var47.predict logging.info var12=pandas.read_csv	var54=pandas.read_csv
29803	logging.info var12=pandas.read_csv var54=pandas.read_csv	logging.info
29806	var0=pandas.read_csv var0.describe	import_gensim.models
29809	var0=numpy.load var1=numpy.load var2=pandas.read_csv	var2.describe
29810	var1=numpy.load var2=pandas.read_csv var2.describe	var3=pandas.read_csv
29811	var2=pandas.read_csv var2.describe var3=pandas.read_csv	iloc
29814	var0=pandas.read_csv var1=pandas.read_csv var0.describe	var5.update
29815	var5.update var6=var6.lower var8.to_csv	var8=pandas.read_table
29816	var6=var6.lower var8.to_csv var8=pandas.read_table	loc
29817	var8.to_csv var8=pandas.read_table loc	var7.add
29818	var8=pandas.read_table loc var7.add	var13.append_0
29819	var15=var15.join var15.rename var15.to_csv	var15.head
29823	var0=pandas.read_csv var1=pandas.read_csv	var11=var11.fit
29831	import_spacy import_urllib var7=pandas.read_csv	var8=pandas.read_csv
29832	import_urllib var7=pandas.read_csv var8=pandas.read_csv	var9.append_0
29838	var0=pandas.read_csv var1=pandas.read_csv var0.head	import_nltk
29839	import_tensorflow import_tensorflow.contrib.learn var45.fit	var48=tensorflow.placeholder
29840	import_tensorflow.contrib.learn var45.fit var48=tensorflow.placeholder	var49=tensorflow.placeholder
29841	var45.fit var48=tensorflow.placeholder var49=tensorflow.placeholder	var50=var50.repeat
29842	var48=tensorflow.placeholder var49=tensorflow.placeholder var50=var50.repeat	var50=var50.shuffle
29843	var49=tensorflow.placeholder var50=var50.repeat var50=var50.shuffle	var50=var50.batch
29844	var50=var50.repeat var50=var50.shuffle var50=var50.batch	var51=var50.make_initializable_iterator
29845	var50=var50.shuffle var50=var50.batch var51=var50.make_initializable_iterator	import_tensorflow
29846	var0=pandas.read_csv	var4.add_embedding
29847	var3=var0.split var0=var0.replace var7=pandas.read_csv	var11.write
29848	history var27=var13.texts_to_matrix var29=pandas.read_csv	var30=numpy.zeros
29849	var27=var13.texts_to_matrix var29=pandas.read_csv var30=numpy.zeros	var32=pandas.DataFrame
29850	var29=pandas.read_csv var30=numpy.zeros var32=pandas.DataFrame	var32=var32.rename
29851	var30=numpy.zeros var32=pandas.DataFrame var32=var32.rename	var32.insert
29852	var32=pandas.DataFrame var32=var32.rename var32.insert	var32.to_csv
29856	var2=pandas.read_csv var2.head	var7=pandas.Series
29857	var4.fit_on_texts	var5=var4.texts_to_sequences
29858	var4.fit_on_texts var5=var4.texts_to_sequences	var6=var4.texts_to_sequences
29859	var4.fit_on_texts var5=var4.texts_to_sequences var6=var4.texts_to_sequences	iloc
29860	var5=var4.texts_to_sequences var6=var4.texts_to_sequences iloc	var2.append_0
29861	var6=var4.texts_to_sequences iloc var2.append_0	iloc
29862	iloc var2.append_0 iloc	var3.append_1
29863	var2.append_0 iloc var3.append_1	var11=var10.fit_transform
29864	var4.compile var4.summary var5=pandas.read_csv	var6=pandas.read_csv
29865	var4.summary var5=pandas.read_csv var6=pandas.read_csv	var5.sample
29866	var5=pandas.read_csv var6=pandas.read_csv var5.sample	var9.fit_on_texts
29871	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv	var4=var3.polarity_scores
29873	var0=pandas.read_csv matplotlib.pyplot.title	loc
29876	var24=var23.fit_transform var25=var23.transform var26=pandas.merge	var27=pandas.merge
29877	var25=var23.transform var26=pandas.merge var27=pandas.merge	import_gensim
29878	var37=pandas.get_dummies var36.head var18=pandas.merge	var19=pandas.merge
29879	var36.head var18=pandas.merge var19=pandas.merge	matplotlib.pyplot.figure
29892	var3=pandas.read_csv var4=pandas.read_csv	var14.fit
29893	var56.build var56.train var56.load	var56.predict
29894	import_pandas	import_nltk
29895	import_pandas import_nltk	var0=pandas.read_csv
29896	import_pandas import_nltk var0=pandas.read_csv	var1=pandas.read_csv
29897	import_nltk var0=pandas.read_csv var1=pandas.read_csv	var4=var4.lower
29900	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv	var4=numpy.clip
29901	var3=pandas.Series var5.append_0 var6=pandas.read_csv	var8=pandas.DataFrame
29908	var12=xgboost.DMatrix var13=var1.predict var14=pandas.read_csv	var15=pandas.read_csv
29909	var13=var1.predict var14=pandas.read_csv var15=pandas.read_csv	var22=var21.transform
29914	var0=pandas.read_csv var1=pandas.read_csv var0.head	seaborn.barplot
29918	var1=pandas.read_csv var2=var1.copy	var4=pandas.DataFrame
29919	var1=pandas.read_csv var2=var1.copy var4=pandas.DataFrame	var4=pandas.read_csv
29920	var2=var1.copy var4=pandas.DataFrame var4=pandas.read_csv	var1=var1.drop
29922	var9=var8.predict var9=var8.predict_proba var10=pandas.read_csv	var3=var3.lower
29924	var3=pandas.read_csv var4=pandas.read_csv	var14=var13.fit_transform
29927	var0=pandas.read_csv var1=pandas.read_csv var2.fit	var3=pandas.DataFrame
29928	var1=pandas.read_csv var2.fit var3=pandas.DataFrame	var3.to_csv
