Masked	Next masked
var35=xgboost.DMatrix var36=xgboost.DMatrix var38=xgboost.train 	var39=xgboost.DMatrix var40=var38.predict 
var12.build_vocab 	var12.train 
import_xgboost var31=xgboost.DMatrix var32=xgboost.DMatrix var34=xgboost.train 	import_operator var36=var34.get_fscore var37=pandas.DataFrame matplotlib.pyplot.figure var37.plot var37.plot matplotlib.pyplot.title matplotlib.pyplot.xlabel var38.close var38.write 
var25=xgboost.DMatrix var26=xgboost.DMatrix var28=xgboost.train 	var29=xgboost.DMatrix var30=var28.predict var31=pandas.DataFrame var31.to_csv 
import_xgboost var22=xgboost.DMatrix var23=xgboost.DMatrix var25=xgboost.train 	var26=xgboost.DMatrix var27=var25.predict var28=pandas.DataFrame var28.to_csv 
import_xgboost var48=xgboost.DMatrix var49=xgboost.DMatrix var51=xgboost.train 	var52=xgboost.DMatrix var53=var51.predict var54=pandas.DataFrame var54.to_csv 
var18.fit var19.fit var20.fit var24.append_0 var25.append_1 var26.append_2 var29.append_3 var30.append_4 var31=var17.pairwise var28.append_5 var27.append_6 var27.append_7 	var35=var18.transform var36=var35.tolist var37=var19.transform var38=var37.tolist var39=var20.transform var40=var39.tolist 
wv 	numpy.set_printoptions var11=var10.fit_transform matplotlib.pyplot.show var9.append_0 var8.append_1 matplotlib.pyplot.scatter matplotlib.pyplot.annotate 
var7.most_similar 	import_itertools 
var18=keras.layers.Input var19=keras.layers.Input var20=keras.layers.Embedding var21=keras.layers.LSTM var23=keras.layers.multiply var7.compile var7.summary 	var7.fit 
var7.fit 	var26.compile 
var26.compile 	var27=var26.predict var28=var26.predict 
var27=var26.predict var28=var26.predict 	import_xgboost 
var29=xgboost.DMatrix var30=xgboost.DMatrix 	import_xgboost var33=xgboost.train 
var36=var26.predict 	var37=xgboost.DMatrix 
var7=keras.layers.Input var8=keras.layers.Input var9=keras.layers.Embedding var10=keras.layers.LSTM var12=keras.layers.multiply var15.compile var15.summary 	var15.fit 
var15.fit 	var16.compile 
var16.compile 	var17=var16.predict var18=var16.predict 
var17=var16.predict var18=var16.predict 	import_xgboost 
var19=xgboost.DMatrix var20=xgboost.DMatrix 	var22=xgboost.train 
var22=xgboost.train 	import_joblib 
import_joblib 	import_joblib 
var31=var16.predict 	import_xgboost var32=xgboost.DMatrix 
var12.fit 	var13=var5.transform var14=var5.transform 
var29.compile var29.fit 	var29.save 
var29.save 	import_linecache var39.seek var7=pandas.read_csv var39.write 
var34=var34.fit var35=var34.predict_proba var3.append_0 	pandas.DataFrame 
var11.fit 	var13=var12.predict 
var15.fit 	var36=var6.transform var37=var6.transform var43=numpy.hstack matplotlib.pyplot.figure matplotlib.pyplot.subplot seaborn.kdeplot matplotlib.pyplot.ylabel matplotlib.pyplot.xlim matplotlib.pyplot.title matplotlib.pyplot.subplot seaborn.kdeplot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.xlim matplotlib.pyplot.title 
var11.fit 	var12=pandas.read_csv var13=var1.transform var14=var1.transform 
import_xgboost var49=xgboost.DMatrix var50=xgboost.DMatrix var52=xgboost.train 	var53=xgboost.DMatrix var54=var52.predict var55=pandas.DataFrame var55.to_csv var55.head 
import_xgboost var36=xgboost.DMatrix var37=xgboost.DMatrix var39=xgboost.train 	var40=xgboost.DMatrix var41=var39.predict var42=pandas.DataFrame var42.to_csv var42.head 
var13.fit 	var35=pandas.read_csv var36=var3.transform var37=var3.transform var38.to_csv var43=numpy.hstack matplotlib.pyplot.figure matplotlib.pyplot.subplot seaborn.kdeplot matplotlib.pyplot.ylabel matplotlib.pyplot.xlim matplotlib.pyplot.title matplotlib.pyplot.subplot seaborn.kdeplot matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.xlim matplotlib.pyplot.title 
var11.fit var12=var11.predict var11.score 	var13=pandas.DataFrame var13.to_csv var6.head 
var12=xgboost.XGBRegressor var12.fit 	var13=matplotlib.pyplot.figure var14=var13.add_subplot var14.set_xlabel var14.set_ylabel var14.set_yticklabels var14.set_title 
var11=xgboost.DMatrix var12=xgboost.DMatrix 	var15=xgboost.train 
var15=xgboost.train 	var16=var6.drop var17=xgboost.DMatrix 
var40.fit_generator 	var22.compile shape shape var34=numpy.arange var34=numpy.arange 
var22.compile shape shape var34=numpy.arange var34=numpy.arange 	var51=numpy.zeros var52=numpy.zeros var55=numpy.mean var57=pandas.DataFrame var57.to_csv var22.fit_generator 
var34.fit 	var35=var34.predict var37=numpy.sqrt 
var77.fit 	var47=numpy.sqrt 
var13.fit 	var16=pandas.read_csv var19=pandas.DataFrame var20=pandas.merge var4=pandas.get_dummies 
var18.fit 	import_re var20=pandas.read_csv 
var41=pandas.DataFrame var42.fit var43=var42.make_future_dataframe var44=var42.predict 	var45=pandas.DataFrame var46=pandas.DataFrame var45=var45.append_0 
var19=xgboost.XGBRegressor 	var24=xgboost.XGBRegressor 
var24=xgboost.XGBRegressor 	import_math var26=numpy.sqrt 
var24.fit 	var27=var24.predict 
import_pandas var8=pandas.read_csv var0=pandas.read_csv var4=pandas.read_csv 	import_pandas var17=pandas.read_csv 
import_numpy import_pandas import_warnings pandas.set_option 	dt dt dt dt dt dt dt dt var9=pandas.merge var9=pandas.merge dt var12=pandas.merge var13=pandas.merge var12=pandas.merge var13=pandas.merge var12=var12.fillna var13=var13.fillna var17=pandas.DataFrame dt dt dt var12=pandas.merge var13=pandas.merge 
var27.add_lstm var27.add_dense var27.compile var31=var27.fit var27.reset_states 	var33=var26.reshape var34=numpy.concatenate var34=var9.inverse_transform var36=numpy.concatenate var36=var9.inverse_transform var38=var27.predict 
var8=var6.sample var11.fit 	var7.plot matplotlib.pyplot.show 
var21.save_model 	var12.head var11.head var22=var21.predict var23=pandas.read_csv var23.to_csv 
var22=numpy.expand_dims var23=numpy.expand_dims 	var28=var28.view 
var29.cuda 	var29.train var29.eval var30.zero_grad var34=torch.nn.functional.mse_loss var34.backward var30.step 
var36=numpy.expand_dims 	var40=numpy.array var41=numpy.exp var42=pandas.DataFrame var42.to_csv var39.append_0 
var38.compile 	var38.fit_generator 
var38.fit_generator 	var38.evaluate_generator 
var38.evaluate_generator 	var41.append_0 
var16.add_lstm var16.add_dense var16.compile var17=var16.fit 	var18=var16.predict var19=var8.inverse_transform var20=var8.inverse_transform 
var31.add_lstm var31.add_dense var31.compile var32=var31.fit 	var18=var31.predict 
var21=var21.fit 	var21.fit var22=var21.predict var23=var18.predict_proba var24=pandas.DataFrame var24.to_csv 
var36=var32.transform var39=lightgbm.LGBMClassifier var39.fit lightgbm.plot_importance 	var46=numpy.zeros var36=var32.transform var39=lightgbm.LGBMClassifier var39.fit var50=var39.predict_proba 
import_lightgbm var16=lightgbm.LGBMClassifier var17=lightgbm.LGBMClassifier var18=lightgbm.LGBMClassifier 	var16.fit var19=var16.predict var20=var16.predict_proba var21=pandas.DataFrame var21.to_csv 
var6=lightgbm.Dataset var7=lightgbm.Dataset var8=lightgbm.train 	var9=var8.predict 
var22=torch.nn.functional.relu var22=torch.nn.functional.relu 	var27=var27.to var28=torch.nn.NLLLoss 
var27=var27.to var28=torch.nn.NLLLoss 	var27.train var27.eval var30.zero_grad var36.backward var30.step var30.zero_grad 
var24.fit var25=var24.predict_proba 	var27.fit var28=var27.predict_proba 
var27.fit var28=var27.predict_proba 	var17.head 
var3=numpy.copy var3=numpy.hstack var3=numpy.hstack 	loc var6=var10.fit_transform var7=var7.fit var11=var9.transform var12=var9.transform var15=var7.fit var16=var15.predict var13.append_0 var14.append_1 var17=pandas.DataFrame var18=pandas.DataFrame var17.to_csv var20=var15.predict_proba var17=pandas.DataFrame 
var16=numpy.copy var16=numpy.hstack var16=numpy.hstack 	loc var19=var21.fit_transform var27=var26.predict var24.append_0 var25.append_1 var28=pandas.DataFrame var29=pandas.DataFrame var28.to_csv var31=var26.predict_proba var28=pandas.DataFrame 
var3.fit 	var3.fit 
var3.fit 	import_matplotlib.pyplot import_seaborn var6=seaborn.light_palette var7=pandas.crosstab 
var15.add_dense var15.add_dense var15.add_dense var15.compile 	var17.fit 
numpy.set_printoptions seaborn.set 	var6.fit var6.score var7=var6.predict var9=var8.sum 
var6.append_0 	var7.fit 
columns var7.fit 	matplotlib.pyplot.title matplotlib.pyplot.bar matplotlib.pyplot.xticks matplotlib.pyplot.xlim matplotlib.pyplot.tight_layout matplotlib.pyplot.show 
var29.fit var30=var29.predict 	var29.score 
var9.fit var10=var9.predict 	var11=pandas.DataFrame 
var21=tensorflow.Input var23=tensorflow.Model 	var23.compile var28=var23.fit_generator var29=tensorflow.reshape var30=tensorflow.reshape var31=tensorflow.reduce_sum var30=tensorflow.round var33=tensorflow.reduce_sum var35=tensorflow.ones 
var8.display 	image_info image_info image_info var25=numpy.stack var28=numpy.zeros var29=numpy.zeros var28=numpy.zeros var29=numpy.zeros 
var50.train 	var50.train 
var50.train 	import_errno var55.append_0 
var50=mrcnn.model.MaskRCNN var50.load_weights 	var61.append_0 
var19=tensorflow.Input var21=tensorflow.Model 	var21.compile var26=tensorflow.reshape var27=tensorflow.reshape var28=tensorflow.reduce_sum var27=tensorflow.round var30=tensorflow.reduce_sum var32=tensorflow.ones 
var21.compile var26=tensorflow.reshape var27=tensorflow.reshape var28=tensorflow.reduce_sum var27=tensorflow.round var30=tensorflow.reduce_sum var32=tensorflow.ones 	var35=var21.fit_generator 
var77.backward var71.update 	var81.append_0 var82.append_1 
var52.train 	var52.train 
var52.train 	import_errno var56.append_0 
var52=mrcnn.model.MaskRCNN var52.load_weights 	var62.append_0 
var109.fit coef_ intercept_ 	var112.append_0 
var50.train history 	var50.train history 
pandas.DataFrame 	matplotlib.pyplot.figure matplotlib.pyplot.subplot matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.legend matplotlib.pyplot.subplot matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.legend matplotlib.pyplot.subplot matplotlib.pyplot.plot matplotlib.pyplot.plot matplotlib.pyplot.legend matplotlib.pyplot.show 
var55=numpy.argmin 	import_errno var58.append_0 
var50=mrcnn.model.MaskRCNN var50.load_weights 	var64.append_0 
var17=tensorflow.Input var19=tensorflow.Model 	var19.compile var23=var19.fit_generator var24=tensorflow.round var25=tensorflow.reduce_sum var27=tensorflow.ones 
var25=tensorflow.Input var28=tensorflow.Model 	var28.summary 
var28.summary 	var28.compile 
var28.compile 	var31=var28.fit_generator 
var32.summary 	var33.add var33.add var33.compile var33.summary 
var33.fit_generator 	var33.load_weights var33.save 
var33.load_weights var33.save 	var39=var33.predict 
var39=var33.predict 	matplotlib.pyplot.matshow 
var26=tensorflow.Input var28=tensorflow.Model 	var28.compile var28.compile var31=tensorflow.reshape var32=tensorflow.reshape var33=tensorflow.reduce_sum var32=tensorflow.round var35=tensorflow.reduce_sum var37=tensorflow.ones 
var28.compile var28.compile var31=tensorflow.reshape var32=tensorflow.reshape var33=tensorflow.reduce_sum var32=tensorflow.round var35=tensorflow.reduce_sum var37=tensorflow.ones 	var42=var28.predict var44=skimage.label var48=numpy.mean 
import_warnings var48.train 	import_errno var53.append_0 
var48=mrcnn.model.MaskRCNN var48.load_weights 	var59.append_0 
var24.add var24.add_batchnormalization var24.add_globalaveragepooling2d var24.add_dense var24.add_dropout var24.add_batchnormalization var24.add_leakyrelu var24.add_dense var24.compile var24.summary 	var24.fit_generator 
var25=var24.predict 	matplotlib.pyplot.matshow 
var50.train 	import_errno var54.append_0 
var50=mrcnn.model.MaskRCNN var50.load_weights 	var60.append_0 
var21=tensorflow.Input var23=tensorflow.Model 	var23.summary 
var23.summary 	var23.compile var28=var23.fit_generator var29=tensorflow.reshape var30=tensorflow.reshape var31=tensorflow.reduce_sum var30=tensorflow.round var33=tensorflow.reduce_sum var35=tensorflow.ones 
var7=tensorflow.reshape var8=tensorflow.reshape var9=tensorflow.expand_dims var10=tensorflow.tile 	var22=tensorflow.exp var23=tensorflow.reduce_sum 
var22=tensorflow.exp var23=tensorflow.reduce_sum 	var25=numpy.abs var26=numpy.array var26=numpy.expand_dims var32=numpy.concatenate var33=numpy.concatenate 
var57=keras.concatenate var30=keras.Lambda 	var69=var68.predict var68.summary 
var69=var68.predict var68.summary 	import_keras.backend var68.compile var74=keras.backend.sum 
var92=var68.fit_generator 	var68.load_weights var68.save 
var20=keras.concatenate 	var25=keras.multiply 
var59=var35.fit_generator 	var35.load_weights var35.save 
var34.summary 	var35.add var35.add var35.compile var35.summary 
var35.fit_generator 	var35.load_weights var35.save 
var35.load_weights var35.save 	var41=var35.predict 
var41=var35.predict 	matplotlib.pyplot.matshow 
var23=var22.predict var22.summary 	import_keras.backend var22.compile var28=keras.backend.sum 
var46=var22.fit_generator 	var22.load_weights var22.save 
var19.run 	var19.run 
var42=tensorflow.Input var44=tensorflow.Model 	var44.compile var49=var44.fit_generator var50=tensorflow.reshape var51=tensorflow.reshape var52=tensorflow.reduce_sum var51=tensorflow.round var54=tensorflow.reduce_sum var56=tensorflow.ones 
var45=tensorflow.placeholder var46=tensorflow.placeholder var47=var17.feedforward var48=var18.feedforward var49=var19.feedforward var51=var20.feedforward var52=var21.feedforward var53=var22.feedforward var55=var23.feedforward var56=var24.feedforward var57=var25.feedforward var59=var26.feedforward var60=var27.feedforward var61=var28.feedforward var63=var29.feedforward var64=var30.feedforward var65=var31.feedforward var66=tensorflow.concat var67=var32.feedforward var68=var33.feedforward var69=var34.feedforward var70=tensorflow.concat var71=var35.feedforward var72=var36.feedforward var73=var37.feedforward var74=tensorflow.concat var75=var38.feedforward var76=var39.feedforward var77=var40.feedforward var78=tensorflow.concat var79=var41.feedforward var80=var42.feedforward var81=var43.feedforward var82=var44.feedforward var83=tensorflow.reduce_mean 	matplotlib.pyplot.figure matplotlib.pyplot.imshow matplotlib.pyplot.axis matplotlib.pyplot.title matplotlib.pyplot.savefig matplotlib.pyplot.figure matplotlib.pyplot.imshow matplotlib.pyplot.axis matplotlib.pyplot.title matplotlib.pyplot.savefig matplotlib.pyplot.figure matplotlib.pyplot.imshow matplotlib.pyplot.axis matplotlib.pyplot.title matplotlib.pyplot.savefig matplotlib.pyplot.figure matplotlib.pyplot.imshow matplotlib.pyplot.axis matplotlib.pyplot.title matplotlib.pyplot.savefig matplotlib.pyplot.figure matplotlib.pyplot.axis matplotlib.pyplot.imshow matplotlib.pyplot.title matplotlib.pyplot.close 
var35.backward 	fc var41=torch.nn.CrossEntropyLoss var39=var39.cuda var42=torch.optim.Adam 
var39.backward 	import_torch.nn.functional import_torch.backends.cudnn var43.cuda classifier var45=torch.nn.CrossEntropyLoss var46=torch.optim.Adam classifier var49=torch.nn.functional.relu 
var13=tensorflow.Input var15=tensorflow.Model 	var15.compile var18=tensorflow.reshape var19=tensorflow.reshape var20=tensorflow.reduce_sum var19=tensorflow.round var22=tensorflow.reduce_sum var24=tensorflow.ones 
var15.compile var18=tensorflow.reshape var19=tensorflow.reshape var20=tensorflow.reduce_sum var19=tensorflow.round var22=tensorflow.reduce_sum var24=tensorflow.ones 	var35=var15.fit_generator var37=var15.predict var39=skimage.label var43=numpy.mean 
var31.add_conv2d var31.add_maxpooling2d var31.add_dropout var31.add_conv2d var31.add_dropout var31.add_maxpooling2d var31.add_conv2d var31.add_dropout var31.add_maxpooling2d var31.add_conv2d var31.add_dropout var31.add_maxpooling2d var31.add_conv2d var31.add_globalaveragepooling2d var31.add_dense var31.summary var31.add_conv2d var31.add_maxpooling2d var31.add_dropout var31.add_conv2d var31.add_dropout var31.add_maxpooling2d var31.add_conv2d var31.add_dropout var31.add_maxpooling2d var31.add_conv2d var31.add_dropout var31.add_maxpooling2d var31.add_conv2d var31.add_globalaveragepooling2d var31.add_dense var31.summary var31.add_globalaveragepooling2d var31.add_dense var31.summary 	var32.add var32.add 
var32.add var32.add 	var32.compile var33=keras.SGD var33=keras.Adam var33=keras.RMSprop 
var32.compile var33=keras.SGD var33=keras.Adam var33=keras.RMSprop 	var34.fit var35.fit 
var32.fit_generator var32.fit 	var32.load_weights 
var12.compile 	var20=numpy.array var24=numpy.array var18=numpy.expand_dims values var27.append_0 var21.append_1 var19.append_2 var20.append_3 
