Masked	Next masked
import_numpy import_pandas import_inflect import_re import_inflect var1=pandas.read_csv 	var4=var4.split var6=var0.number_to_words var8=var7.split var12=var4.split var17=var7.split var9=var7.split var10.append_0 var20=var4.split var21=var4.split var22.append_1 var16.append_2 var13.append_3 var12=var4.split var22.append_4 var22.append_5 var16.append_6 var16.append_7 var16.append_8 var16.append_9 var16.append_10 var16.append_11 var24.append_12 var13.append_13 
var54.to_csv var56=pandas.read_csv 	import_gzip var58.writelines var58.close var57.close 
var0=pandas.read_csv var1=pandas.read_csv 	loc loc 
var1=pandas.read_csv var2=pandas.read_csv var1.head 	var4=var1.copy 
var0=pandas.read_csv var1=pandas.read_csv 	loc 
var1=pandas.read_csv var2=pandas.read_csv 	var6=pandas.factorize var5=numpy.array var6=numpy.array var11=xgboost.DMatrix var12=xgboost.DMatrix var15=xgboost.train var16=numpy.zeros var5.append_0 
var0=pandas.read_csv 	var2.append_0 var5.append_1 var2.append_2 var5.append_3 var6.append_4 var11.append_5 var11.append_6 
var1=pandas.read_csv var2=pandas.read_csv 	var5=pandas.factorize var8=numpy.zeros var4.append_0 var8=numpy.zeros var7.append_1 
var7=pandas.read_csv var7.hist 	matplotlib.pyplot.figure matplotlib.pyplot.show var10=numpy.array var11=numpy.array matplotlib.pyplot.subplot matplotlib.pyplot.imshow matplotlib.pyplot.subplot matplotlib.pyplot.imshow matplotlib.pyplot.subplot matplotlib.pyplot.imshow 
var0=numpy.load var1=numpy.load var2=numpy.load 	var1=var1.reshape 
import_pandas var16=pandas.read_csv var17=pandas.read_csv var16=var16.join 	var47.compile var47.summary 
import_pandas var16=pandas.read_csv var17=pandas.read_csv var16=var16.join var15=pandas.DataFrame 	var15.head 
var5=pandas.read_csv var5.head 	import_collections 
var10=pandas.DataFrame var11=pandas.DataFrame var12=pandas.read_csv var13=pandas.read_csv var10=var10.merge var11=var11.merge var11=var13.merge var10.head var5.append_0 var6.append_1 var7.append_2 var8.append_3 var9.append_4 	var11.head 
var7=pandas.read_csv var7.head 	var7.hist 
var7=pandas.read_csv var8=pandas.read_csv 	var7=var7.join 
var10=pandas.DataFrame var11=pandas.DataFrame var12=pandas.read_csv var13=pandas.read_csv var10=var10.merge var11=var11.merge var11=var13.merge var10.head var5.append_0 var6.append_1 var7.append_2 var8.append_3 var9.append_4 	var11.drop var11.head 
var86.to_csv 	var86.head 
var78.to_csv 	var78.head 
var7=pandas.read_csv 	var8=numpy.zeros var8=numpy.round var9=pandas.read_csv 
var8=numpy.zeros var8=numpy.round var9=pandas.read_csv 	import_matplotlib.pyplot matplotlib.pyplot.subplot matplotlib.pyplot.imshow 
var9=pandas.read_csv 	var10.append_0 matplotlib.pyplot.subplot matplotlib.pyplot.imshow 
var45=pandas.read_csv var45.head 	seaborn.distplot seaborn.distplot matplotlib.pyplot.suptitle 
var7=pandas.read_csv var8=pandas.read_csv var7=var7.join 	var7.head 
var0=pandas.read_csv 	var0=var0.sort_values 
var5=pandas.read_csv var7=pandas.read_csv loc 	var5.head 
import_pandas import_numpy var0=pandas.read_csv 	import_tensorflow import_keras.backend var3=tensorflow.cast var4=tensorflow.cast var3=tensorflow.reshape var4=tensorflow.reshape var5=tensorflow.constant var6=tensorflow.cast var7=tensorflow.reduce_sum var8=tensorflow.reduce_sum var9=tensorflow.divide var9=tensorflow.where var9=keras.backend.repeat_elements var10=tensorflow.greater var11=tensorflow.reduce_mean 
var43=pandas.read_hdf var43.head 	var52=pandas.DataFrame var52.describe var57=numpy.fliplr var50.append_0 var51.append_1 
var3=numpy.load 	var10=numpy.rollaxis 
var5=pandas.read_csv 	var11=var11.astype 
var3=numpy.array var4=numpy.array var5=numpy.append_0 	var6=numpy.zeros var7=numpy.zeros var8=numpy.zeros 
var7=pandas.read_csv 	var10=numpy.zeros var11=numpy.zeros var12=numpy.zeros loc 
var5=pandas.read_csv var5.head 	matplotlib.pylab.figure matplotlib.pylab.subplot matplotlib.pylab.imshow matplotlib.pylab.subplot matplotlib.pylab.imshow matplotlib.pylab.subplot matplotlib.pylab.imshow matplotlib.pylab.show var7.append_0 
import_numpy import_matplotlib.pyplot import_cv2 import_os var1=var0.readlines var0.close var2.append_0 var3.append_1 	var13=numpy.zeros var5.append_0 var12.append_1 var6.append_2 var7.append_3 var8.append_4 var11.append_5 var5.append_6 var12.append_7 var6.append_8 var7.append_9 var8.append_10 var11.append_11 
var14=pandas.read_csv var15=pandas.read_csv var14=var14.join 	index coverage coverage_class z 
import_numpy import_pandas var0=pandas.read_csv var0.info 	var0.head 
import_numpy import_pandas import_cv2 import_matplotlib.pyplot import_random import_os 	import_subprocess 
var11=pandas.read_csv var11.head 	var12.display 
var3=pandas.read_csv 	var6=var2.sharp_measure matplotlib.pyplot.figure matplotlib.pyplot.subplot matplotlib.pyplot.title matplotlib.pyplot.imshow matplotlib.pyplot.subplot matplotlib.pyplot.title matplotlib.pyplot.imshow matplotlib.pyplot.subplot matplotlib.pyplot.title matplotlib.pyplot.imshow matplotlib.pyplot.subplot matplotlib.pyplot.title matplotlib.pyplot.imshow matplotlib.pyplot.show 
import_numpy import_pandas import_matplotlib.pyplot 	matplotlib.pyplot.show 
var0=pandas.read_csv var1=pandas.read_csv var4=numpy.floor var5=numpy.ceil var10=numpy.asarray 	var12=numpy.concatenate 
var33=pandas.read_csv var34=pandas.read_csv var33=var33.join 	var36=numpy.asarray var37=numpy.asarray var37=numpy.expand_dims var36.append_0 var37.append_1 var36=numpy.expand_dims 
import_numpy import_pandas import_matplotlib.pyplot import_tqdm 	var2.append_0 var2.append_1 var8.append_2 
import_os import_cv2 import_random import_numpy import_pandas import_matplotlib.pyplot import_seaborn 	var7=numpy.array var6.extend var12=numpy.tile var7.extend 
var4=numpy.array 	var5=numpy.array 
pandas.read_csv 	pandas.set_option var45=pandas.read_csv 
import_pandas import_os var2=pandas.read_csv var2=var2.clip var2=var2.div var2.to_csv 	import_numpy import_pandas var3=pandas.read_csv var3=var3.div var3.to_csv var2=pandas.read_csv var3=var3.add 
import_numpy import_pandas var3=pandas.read_csv var3=var3.div var3.to_csv var2=pandas.read_csv var3=var3.add 	var5=numpy.concatenate var6=numpy.concatenate var5=numpy.concatenate var6=numpy.concatenate 
import_os import_cv2 import_random import_matplotlib.pyplot import_seaborn 	var7=numpy.array var6.extend var12=numpy.tile var7.extend 
import_pandas import_os import_glob import_cv2 import_matplotlib.pyplot import_seaborn var0=pandas.DataFrame var1=pandas.DataFrame 	var0.head 
import_pandas import_numpy import_random import_seaborn import_matplotlib.pyplot import_os var0=pandas.read_csv var1=pandas.read_csv var0.head 	var0=var0.drop var1=var1.drop 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat 	import_warnings 
var0=pandas.read_csv 	var1=var0.copy var1=pandas.get_dummies var1=var1.drop 
var23=pandas.read_csv var24=var23.copy var24=pandas.get_dummies var24=var24.drop var24.info var25=var24.copy columns iloc var26.info var27=var21.predict 	var28=pandas.DataFrame var28.to_csv 
var4=pandas.read_csv var5=pandas.read_csv var6=var4.append_0 	var6.info 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn var0=pandas.read_csv var1=pandas.read_csv 	var0.info 
var5=pandas.read_csv var5.to_csv 	var6=pandas.read_csv var7=pandas.read_csv 
var33=pandas.read_csv 	var33.head 
var0=pandas.read_csv var1=pandas.read_csv 	import_matplotlib.pyplot import_seaborn 
var0=pandas.read_csv var1=pandas.read_csv var4=pandas.concat seaborn.countplot matplotlib.pyplot.xticks 	seaborn.countplot matplotlib.pyplot.xticks 
var0=pandas.read_csv var1=pandas.read_csv var2.info 	var2.head 
var0=pandas.read_csv 	var11=var10.predict 
var0=pandas.read_csv var0.head 	var0.set_index var1=pandas.Series var1=var1.astype var0=var0.drop var0=pandas.get_dummies var2=var0.drop 
var12=pandas.read_csv 	var14=pandas.Series 
import_pandas import_numpy import_seaborn import_matplotlib.pyplot import_warnings import_matplotlib.pyplot var1=pandas.read_csv var1=var1.drop var3=pandas.read_csv var3=var3.drop var1.head 	var1.info 
var0=pandas.read_csv var1=pandas.read_csv 	var0.drop var0.replace var1.replace var4=pandas.get_dummies var4=var4.drop 
var0=pandas.read_csv var1=pandas.read_csv var2=var0.copy var3=var1.copy 	var2.head var3.head 
var21=pandas.read_csv 	var21.to_csv var22.fit 
import_numpy import_pandas import_os var0=pandas.read_csv var1=pandas.read_csv var2=pandas.Series var3=pandas.Series 	var4=var0.append_0 var6=pandas.Series var8=var6.map var9=var4.groupby var14.rename var4=var4.merge var4=pandas.concat var4=pandas.concat var4=pandas.concat var4=pandas.concat var5.append_1 var15.append_2 
var2=pandas.read_csv var3=pandas.read_csv 	var2.sample 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_re var0=pandas.read_csv var1=pandas.read_csv 	var0.head 
var0=pandas.read_csv var1=pandas.read_csv var0.head 	shape var3=var0.pop var5=pandas.concat 
var0=pandas.read_csv var1=pandas.read_csv var0.info 	seaborn.barplot seaborn.barplot seaborn.barplot seaborn.barplot 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat var2.sample 	var2.info 
var0=pandas.read_csv var1=pandas.read_csv 	var0=var0.drop var1=var1.drop var0=var0.drop var1=var1.drop var5=numpy.zeros var0=var0.drop var0=var0.drop var1=var1.drop var0=var0.drop var8=var7.median 
var0=pandas.read_csv var1=pandas.read_csv 	var5=pandas.get_dummies var6=pandas.get_dummies 
var20=pandas.read_csv var21=pandas.read_csv iloc var23=pandas.get_dummies iloc 	var0=pandas.concat var1=pandas.concat 
var39=pandas.read_csv 	var39.to_csv 
var0=pandas.read_csv var1=pandas.read_csv 	pandas.crosstab 
import_pandas import_os var0=pandas.read_csv var1=pandas.read_csv 	var0.head 
var0=pandas.read_csv var1=pandas.read_csv var0.head 	var4=var0.select_dtypes var4=var4.drop var4=var4.drop var4=var4.drop index var4=var4.fillna var7=var4.apply var8.fit var9=var8.transform c_ var12=var1.select_dtypes var12=var12.drop var12=var12.drop var12=var12.drop var13=var12.apply var8.fit var14=var8.transform c_ 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_re seaborn.set import_os var0=pandas.read_csv var1=pandas.read_csv var0.info var0.describe 	seaborn.countplot 
var0=pandas.read_csv var1=pandas.read_csv var0.head 	var2=var2.replace var2=var2.replace var2=var2.replace var2=var2.replace var4=pandas.DataFrame var0=pandas.concat var5=pandas.get_dummies var0=var0.join var0.drop var2=var2.replace var2=var2.replace var2=var2.replace var4=pandas.DataFrame var1=pandas.concat var6=pandas.get_dummies var1=var1.join var1.drop var2=var2.replace var2=var2.replace 
var0=pandas.read_csv var1=pandas.read_csv 	var2=var0.drop var4=pandas.concat 
var14=pandas.read_csv var15=pandas.read_csv var16=var14.append_0 	var17.head 
import_pandas import_numpy import_seaborn import_matplotlib.pyplot seaborn.set import_warnings var0=pandas.read_csv var1=pandas.read_csv 	var0.info 
var0=pandas.read_csv var1=pandas.read_csv cat 	var0.head 
var32=pandas.read_csv var32.head 	var32.to_csv 
var26=pandas.read_csv var27=pandas.read_csv 	var28.information 
var22=pandas.read_csv 	var24=pandas.get_dummies 
import_pandas import_numpy import_random import_seaborn import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv 	var0.info 
var2=pandas.read_csv var3=pandas.read_csv var3.head 	var6=matplotlib.pyplot.figure seaborn.barplot 
var2=pandas.read_csv var2.head 	var1.info 
import_matplotlib.pyplot import_seaborn var0=pandas.read_csv var1=pandas.read_csv var0.head 	var1.describe 
var1=pandas.read_csv var38=pandas.DataFrame 	var38.to_csv 
var0=pandas.read_csv var0.head 	var2=var1.median var1=var1.fillna var1=pandas.concat var1=pandas.concat var1=var1.drop var1.head 
var0=pandas.read_csv 	iloc iloc var2.fit var7=var2.predict var4.append_0 
var9=pandas.read_csv 	var2.fit var4=var2.predict 
var0=pandas.read_csv var1=pandas.read_csv var3=var0.drop shape shape var3.head 	var7=var3.append_0 
var0=pandas.read_csv var1=pandas.read_csv 	var0=pandas.get_dummies var1=pandas.get_dummies var0.info 
var24=pandas.read_csv 	var25=var10.transform 
import_numpy import_pandas var0=pandas.read_csv var1=pandas.read_csv var0.head 	var0.describe 
var0=pandas.read_csv var1=pandas.read_csv var3.head 	var3.drop 
var0=pandas.read_csv var1=pandas.read_csv var0=var0.set_index var1=var1.set_index var2=pandas.concat 	var0.describe 
var1=pandas.read_csv 	var6.fit var7=var6.predict 
var44=pandas.read_csv var45=var25.transform var46=var42.predict 	var47=pandas.DataFrame 
import_warnings import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_os var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv 	var0.head 
import_numpy import_pandas var0=pandas.read_csv var1=pandas.read_csv var0.head 	var0.fillna var1.fillna var2=var0.drop 
var0=pandas.read_csv var1=pandas.read_csv var0.set_index var1.set_index 	var1.info 
import_warnings import_pandas import_matplotlib import_numpy var0=pandas.read_csv var0.head 	var0.describe 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var0.head 	var0.info var0.describe 
var6=pandas.DataFrame 	var6.to_csv 
var11=pandas.read_csv var11.head 	var13=pandas.get_dummies var14=var7.transform 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.concat 	var2=var2.drop var2=pandas.get_dummies var2.set_value 
import_pandas var0=pandas.read_csv var0.head 	var0.describe 
var21=pandas.read_csv var21.head 	var21.describe 
var2=pandas.read_csv var3=pandas.read_csv var2.info var3.info 	var2.head 
var22=pandas.read_csv var23=pandas.read_csv 	var22.info var22.describe var22.head 
import_plotly.graph_objs import_matplotlib.pyplot import_plotly.plotly import_plotly.figure_factory import_pandas import_numpy import_seaborn import_random import_warnings import_operator import_copy var0=pandas.read_csv var1=pandas.read_csv 	var2.head 
var23=pandas.DataFrame 	var23.to_csv 
import_pandas var1=pandas.read_csv 	var1.info 
var37=pandas.read_csv var38=var37.drop 	var40=pandas.get_dummies 
var18=pandas.read_csv ix ix 	var19=var19.fit 
import_numpy import_pandas var0=pandas.read_csv var1=pandas.read_csv 	import_numpy import_pandas import_math var2=var2.drop var3=numpy.float32 var4=numpy.array var4=numpy.float32 
import_pandas var0=pandas.read_csv var1=pandas.read_csv var0.info var1.info 	import_seaborn seaborn.factorplot seaborn.factorplot seaborn.factorplot seaborn.factorplot seaborn.factorplot seaborn.factorplot 
var0=pandas.read_csv var1=pandas.read_csv 	loc var6=numpy.percentile var7=numpy.percentile var4.extend 
var5=pandas.read_csv var6=pandas.read_csv var5.head 	var8=var7.copy var7.drop var7.head 
var0=pandas.read_csv var1=pandas.read_csv var2=var0.append_0 var2.info var2.head 	var2.drop 
var64=tensorflow.Session var65=pandas.read_csv var66=pandas.DataFrame var67=numpy.round 	var66.to_csv 
import_pandas var0=pandas.read_csv var0.info 	var0.head 
var15=pandas.read_csv var15.info 	var15.head 
var0=pandas.read_csv var1=pandas.read_csv 	loc var5=numpy.percentile var6=numpy.percentile var3.extend 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=var0.pop var4=pandas.concat 	var4.describe 
var4.set_index var4.to_csv 	var30=var0.drop 
var4.to_csv 	var30=var0.drop 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=var0.append_0 	var3.head 
var4=pandas.read_csv 	var6=pandas.concat 
import_pandas import_seaborn import_numpy import_warnings var0=pandas.read_csv var1=pandas.read_csv var0.info var0.head 	var1.info 
var0=pandas.read_csv var1=pandas.read_csv var2=var0.copy var3=var1.copy 	var0.sample 
var0=pandas.read_csv var1=pandas.read_csv 	var2=var2.drop 
var0=pandas.read_csv 	import_numpy var2=numpy.zeros_like var3=numpy.ones_like var4=var3.ravel var5=numpy.array var6=numpy.cumsum _label_encoders_ var14=numpy.in1d var12.fit var14=numpy.in1d var15=numpy.unique var15=numpy.unique 
var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv shape iloc var0=var0.drop var1=var1.drop var5=var0.append_0 	var0.head 
var1=pandas.read_csv var2=pandas.read_csv var3=pandas.concat var1.drop 	var1.head 
var0=pandas.read_csv var1=pandas.read_csv var0.head 	var0=pandas.get_dummies var1=pandas.get_dummies 
var0=pandas.read_csv var1=pandas.read_csv var2=var0.append_0 var0.head 	var0.describe 
import_numpy import_pandas import_subprocess import_matplotlib.pyplot var0=pandas.read_csv var1=pandas.read_csv 	iloc 
var4=pandas.read_csv var5=pandas.read_csv 	var4.drop 
var0=pandas.read_csv var1=pandas.read_csv var2=var0.copy var3=var1.copy var4=pandas.concat 	var2.head 
var3=pandas.read_csv 	var4=var1.append_0 
var5=pandas.read_csv 	var5.drop 
var0=pandas.read_csv 	import_seaborn var0.describe var0.sample 
import_numpy import_pandas import_random import_pandas import_matplotlib var0=pandas.read_csv var1=pandas.read_csv var0.describe 	var0.describe 
var12=pandas.read_csv var13=pandas.read_csv var12.drop var11=var12.append_0 var11.reset_index var11.drop 	var11.head 
