Masked	Next masked
pandas.DataFrame 	pandas.Series 
var1=pandas.read_excel var1.head 	import_sqlite3 
var0.head 	points 
var4=var0.copy var1=pandas.Series 	var4=var0.copy loc var7=var7.apply var1=var7.value_counts 
var0.head 	var1=var0.rename 
import_matplotlib.pyplot var1.set_title 	import_matplotlib.pyplot import_seaborn var1.set_title seaborn.despine 
import_matplotlib.pyplot import_seaborn var1.set_title seaborn.despine 	import_pandas import_matplotlib.pyplot import_seaborn var2=pandas.read_csv var2.head 
var1.set_title 	var1.set_title seaborn.despine 
var10=pandas.Series 	loc var11=var11.apply var11=var11.value_counts 
pandas.Series 	loc var4=var4.apply var4.value_counts 
points 	points 
var0.describe 	var1=pandas.ExcelFile 
description 	iloc 
import_seaborn import_matplotlib.pyplot seaborn.set var0.plot 	var1.head 
var1.tail 	import_matplotlib.pyplot import_seaborn var2=seaborn.color_palette matplotlib.pyplot.figure seaborn.countplot matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.xticks matplotlib.pyplot.title matplotlib.pyplot.show 
import_matplotlib.pyplot import_seaborn var2=seaborn.color_palette matplotlib.pyplot.figure seaborn.countplot matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.xticks matplotlib.pyplot.title matplotlib.pyplot.show 	var3=pandas.DataFrame 
var7.head 	var1.head 
var1.head 	matplotlib.pyplot.figure matplotlib.pyplot.rc matplotlib.pyplot.rc seaborn.countplot matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.title matplotlib.pyplot.xticks matplotlib.pyplot.show 
matplotlib.pyplot.figure matplotlib.pyplot.rc matplotlib.pyplot.rc seaborn.countplot matplotlib.pyplot.ylabel matplotlib.pyplot.xlabel matplotlib.pyplot.title matplotlib.pyplot.xticks matplotlib.pyplot.show 	matplotlib.pyplot.figure seaborn.set_context seaborn.violinplot 
var13=var12.get_feature_names 	var14=var12.transform var15=pandas.DataFrame var9=var9.reset_index 
var5=numpy.array 	matplotlib.pyplot.figure 
matplotlib.pyplot.figure 	matplotlib.pyplot.axis matplotlib.pyplot.margins matplotlib.pyplot.imshow matplotlib.pyplot.savefig 
matplotlib.pyplot.figure var1=matplotlib.pyplot.subplot var1=seaborn.countplot var1.set_title var1.set_xlabel var1.set_ylabel var2=matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel matplotlib.pyplot.show 	matplotlib.pyplot.figure matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.show 
matplotlib.pyplot.figure matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.show 	matplotlib.pyplot.figure var1=matplotlib.pyplot.subplot var1=seaborn.distplot var1.set_title var1.set_xlabel var1.set_ylabel var2=matplotlib.pyplot.subplot var2=seaborn.distplot var2.set_title var2.set_xlabel var2.set_ylabel matplotlib.pyplot.show 
matplotlib.pyplot.figure var1=matplotlib.pyplot.subplot var1=seaborn.distplot var1.set_title var1.set_xlabel var1.set_ylabel var2=matplotlib.pyplot.subplot var2=seaborn.distplot var2.set_title var2.set_xlabel var2.set_ylabel matplotlib.pyplot.show 	matplotlib.pyplot.figure var1=seaborn.regplot var1.set_title var1.set_xlabel var1.set_ylabel matplotlib.pyplot.show 
matplotlib.pyplot.figure var1=seaborn.regplot var1.set_title var1.set_xlabel var1.set_ylabel matplotlib.pyplot.show 	loc 
matplotlib.pyplot.figure var1=seaborn.countplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.show 	matplotlib.pyplot.figure matplotlib.pyplot.subplot var1=seaborn.boxplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel var2.set_xticklabels matplotlib.pyplot.subplots_adjust matplotlib.pyplot.show 
matplotlib.pyplot.figure matplotlib.pyplot.subplot var1=seaborn.boxplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel var2.set_xticklabels matplotlib.pyplot.subplots_adjust matplotlib.pyplot.show 	matplotlib.pyplot.figure var1=seaborn.boxplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.show 
matplotlib.pyplot.figure var1=seaborn.boxplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.show 	matplotlib.pyplot.figure matplotlib.pyplot.subplot var1=seaborn.countplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel var2.set_xticklabels matplotlib.pyplot.subplot var5=seaborn.boxplot var5.set_title var5.set_xlabel var5.set_ylabel var5.set_xticklabels matplotlib.pyplot.subplots_adjust matplotlib.pyplot.show 
matplotlib.pyplot.figure matplotlib.pyplot.subplot var1=seaborn.countplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel var2.set_xticklabels matplotlib.pyplot.subplot var5=seaborn.boxplot var5.set_title var5.set_xlabel var5.set_ylabel var5.set_xticklabels matplotlib.pyplot.subplots_adjust matplotlib.pyplot.show 	var0.nunique 
var0.nunique 	matplotlib.pyplot.figure matplotlib.pyplot.subplot var1=seaborn.countplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel var2.set_xticklabels matplotlib.pyplot.subplot var5=seaborn.boxplot var5.set_title var5.set_xlabel var5.set_ylabel var5.set_xticklabels matplotlib.pyplot.subplots_adjust matplotlib.pyplot.show 
matplotlib.pyplot.figure matplotlib.pyplot.subplot var1=seaborn.countplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel var2.set_xticklabels matplotlib.pyplot.subplot var5=seaborn.boxplot var5.set_title var5.set_xlabel var5.set_ylabel var5.set_xticklabels matplotlib.pyplot.subplots_adjust matplotlib.pyplot.show 	matplotlib.pyplot.figure matplotlib.pyplot.subplot var1=seaborn.countplot var1.set_title var1.set_xlabel var1.set_ylabel var1.set_xticklabels matplotlib.pyplot.subplot var2=seaborn.boxplot var2.set_title var2.set_xlabel var2.set_ylabel var2.set_xticklabels matplotlib.pyplot.subplot var5=seaborn.boxplot var5.set_title var5.set_xlabel var5.set_ylabel var5.set_xticklabels matplotlib.pyplot.subplots_adjust matplotlib.pyplot.show 
var9.update var12=matplotlib.pyplot.figure matplotlib.pyplot.imshow matplotlib.pyplot.title matplotlib.pyplot.axis matplotlib.pyplot.show 	var9.update var12=matplotlib.pyplot.figure matplotlib.pyplot.imshow matplotlib.pyplot.title matplotlib.pyplot.axis matplotlib.pyplot.show 
var0.head 	var1=pandas.Series 
var4.sort_index 	var5=pandas.read_csv var6=pandas.read_csv 
var6=pandas.DataFrame var4=seaborn.color_palette seaborn.barplot matplotlib.pyplot.suptitle 	var7=pandas.DataFrame var4=seaborn.color_palette seaborn.barplot matplotlib.pyplot.suptitle 
var1=pandas.read_excel var1.head 	var2=pandas.DataFrame var2.head 
var2=pandas.DataFrame var2.head 	var2.to_csv 
var0.info 	var3=pandas.concat 
var0.info 	var0.dropna var0=var0.reset_index 
seaborn.scatterplot 	var4=pandas.DataFrame 
var4=pandas.DataFrame 	matplotlib.pyplot.title 
matplotlib.pyplot.title 	var5=pandas.DataFrame 
var5=pandas.DataFrame 	matplotlib.pyplot.title 
matplotlib.pyplot.title 	matplotlib.pyplot.figure seaborn.boxplot 
var13=var12.plot var13.set_title var13.set_xlabel matplotlib.pyplot.show var13.text 	var8=var8.drop var8=var8.fillna var8=var8.reset_index 
pandas.Series var0.head 	import_pandas var4=pandas.DataFrame var4=var4.dropna var5.value_counts 
var0.head 	var0.assign 
matplotlib.pyplot.figure seaborn.countplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 	matplotlib.pyplot.figure var1=seaborn.countplot var1.set_xticklabels matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
matplotlib.pyplot.figure var1=seaborn.countplot var1.set_xticklabels matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 	matplotlib.pyplot.figure seaborn.barplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
matplotlib.pyplot.figure seaborn.barplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 	matplotlib.pyplot.figure seaborn.barplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
matplotlib.pyplot.figure seaborn.barplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 	iloc matplotlib.pyplot.figure seaborn.barplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
iloc matplotlib.pyplot.figure seaborn.barplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 	matplotlib.pyplot.figure seaborn.swarmplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.grid 
matplotlib.pyplot.figure seaborn.swarmplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.grid 	matplotlib.pyplot.figure seaborn.barplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
var0.filter 	loc 
var0.describe 	var1=var0.groupby 
var2.tail 	var0.drop_duplicates 
seaborn.countplot matplotlib.pyplot.title matplotlib.pyplot.tight_layout 	var3=var0.groupby iloc 
seaborn.countplot matplotlib.pyplot.title matplotlib.pyplot.tight_layout 	var12=var6.groupby seaborn.barplot matplotlib.pyplot.tight_layout 
var12=var6.groupby seaborn.barplot matplotlib.pyplot.tight_layout 	seaborn.barplot matplotlib.pyplot.tight_layout 
seaborn.barplot matplotlib.pyplot.tight_layout 	seaborn.barplot matplotlib.pyplot.tight_layout 
seaborn.barplot matplotlib.pyplot.tight_layout 	var13=var6.groupby var14=seaborn.FacetGrid var14.map 
var11=pandas.DataFrame var11=var11.sort_values 	var11.head 
var16.nunique 	var19.append_0 var17.append_1 var20.append_2 var18.append_3 
var1=pandas.Series 	iloc 
import_matplotlib.pyplot import_seaborn var1.set_title seaborn.despine 	import_pandas import_matplotlib.pyplot import_seaborn var2=pandas.read_csv 
pandas.Series 	loc 
loc 	var2=pandas.read_csv 
var3=pandas.read_excel var3.head 	var4=pandas.DataFrame 
var1=seaborn.countplot 	seaborn.countplot 
pandas.Series 	var4.value_counts 
var0.describe 	var0.corr import_seaborn seaborn.heatmap 
var0.corr import_seaborn seaborn.heatmap 	var0.plot 
var0.plot 	var0.plot matplotlib.pyplot.title 
matplotlib.pyplot.plot 	var4=var1.drop matplotlib.pyplot.plot 
var4=var1.drop matplotlib.pyplot.plot 	import_matplotlib.pyplot var5=seaborn.boxplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.xticks 
var6=var4.sort_values shape var8=var6.head var9=var6.tail 	matplotlib.pyplot.hist matplotlib.pyplot.hist matplotlib.pyplot.hist matplotlib.pyplot.legend matplotlib.pyplot.show 
var2=var2.drop_duplicates 	var4=numpy.bincount 
var0=var0.drop_duplicates 	import_statsmodels.api seaborn.lmplot 
import_statsmodels.api seaborn.lmplot 	var1=seaborn.boxplot matplotlib.pyplot.xticks matplotlib.pyplot.show 
var3=pandas.DataFrame var4=var3.median var4.sort_values var1=seaborn.boxplot matplotlib.pyplot.xticks matplotlib.pyplot.show 	var5=pandas.DataFrame var6=var5.median var6.sort_values var1=seaborn.barplot matplotlib.pyplot.xticks matplotlib.pyplot.show 
seaborn.countplot matplotlib.pyplot.xticks matplotlib.pyplot.show 	var8=pandas.DataFrame var9=var8.median var9.sort_values var1=seaborn.boxplot matplotlib.pyplot.xticks matplotlib.pyplot.show 
var8=pandas.DataFrame var9=var8.median var9.sort_values var1=seaborn.boxplot matplotlib.pyplot.xticks matplotlib.pyplot.show 	var10=pandas.DataFrame var11=var10.mean var11.sort_values var1=seaborn.barplot matplotlib.pyplot.xticks matplotlib.pyplot.show 
var10=pandas.DataFrame var11=var10.mean var11.sort_values var1=seaborn.barplot matplotlib.pyplot.xticks matplotlib.pyplot.show 	var12=pandas.DataFrame var13=var12.mean var13.sort_values var1=seaborn.barplot matplotlib.pyplot.xticks matplotlib.pyplot.show 
var12=pandas.DataFrame var13=var12.mean var13.sort_values var1=seaborn.barplot matplotlib.pyplot.xticks matplotlib.pyplot.show 	var14=var0.drop 
var16.sort 	var19=var19.lower var19=var19.split var17.add 
var19=var19.lower var19=var19.split var17.add 	var21.update var21.update 
var1=pandas.DataFrame 	var3=pandas.DataFrame var3=var3.rename 
import_matplotlib var1.set_title var1.set_xlabel var1.set_ylabel 	import_matplotlib.pyplot 
seaborn.kdeplot 	var1=seaborn.kdeplot var1.set_title 
var1=seaborn.kdeplot var1.set_title 	seaborn.kdeplot 
var1=seaborn.distplot 	seaborn.boxplot 
seaborn.boxplot 	var0.head 
var0.head 	var4=seaborn.FacetGrid 
var4=seaborn.FacetGrid var4.map 	import_matplotlib.pyplot var4=seaborn.FacetGrid 
var5.head 	var6=var5.dropna 
var7.head 	seaborn.pairplot 
seaborn.lmplot 	seaborn.boxplot 
seaborn.boxplot 	var8=var7.corr seaborn.heatmap 
var8=var7.corr seaborn.heatmap 	seaborn.heatmap 
var2=pandas.Series 	loc var4=pandas.Series 
var7=pandas.Series 	var8=var0.dropna 
matplotlib.pyplot.subplots seaborn.countplot seaborn.set matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 	seaborn.kdeplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 
seaborn.kdeplot matplotlib.pyplot.title matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel 	seaborn.lmplot 
seaborn.lmplot 	var1=pandas.DataFrame 
var1.describe 	var1.sort_values 
matplotlib.pyplot.subplots seaborn.set var3=seaborn.barplot var3.set_title var3.set_xlabel var3.set_ylabel 	var0.head 
var4.head 	var7=pandas.DataFrame var7.sort_values 
var7.head 	iloc 
matplotlib.pyplot.subplots seaborn.set var9=seaborn.barplot var9.set_title var9.set_xlabel var9.set_ylabel 	var0.head 
var10=var10.dropna 	var10.head 
var11=pandas.DataFrame 	var11.head 
var11.head 	var11.sort_values 
var11.sort_values 	iloc 
var12.head 	matplotlib.pyplot.subplots var13=seaborn.barplot seaborn.set var13.set_title var13.set_xlabel var13.set_ylabel 
var0.info 	import_numpy import_matplotlib.pyplot import_seaborn 
var2=seaborn.FacetGrid var2.map var2.set var2.add_legend 	var2=seaborn.FacetGrid var2.map var2.set var2.add_legend 
var2=seaborn.FacetGrid var2.map var2.set var2.add_legend 	var0.head 
var4.head 	var5.append_0 
seaborn.factorplot 	seaborn.lmplot 
var17=numpy.array 	var0=pandas.DataFrame 
iloc var30.head 	iloc 
var0=var0.dropna matplotlib.pyplot.show 	matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 
matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.show 	var0=var0.dropna var1=var0.sort_values shape var3=var1.head var4=var1.tail 
var0=var0.dropna var1=var0.sort_values shape var3=var1.head var4=var1.tail 	matplotlib.pyplot.hist matplotlib.pyplot.hist matplotlib.pyplot.hist matplotlib.pyplot.legend matplotlib.pyplot.show 
var9=pandas.Series 	loc var10=var10.apply var11=var10.value_counts 
seaborn.countplot 	var3=seaborn.distplot var3.set_title 
var3=seaborn.distplot var3.set_title 	seaborn.jointplot 
var6=var5.tokenize 	var8=var7.split 
var17.most_similar 	var17.most_similar 
var17.most_similar 	var18=var17.most_similar_cosmul 
var0.head 	var1=var0.corr seaborn.heatmap seaborn.heatmap matplotlib.pyplot.show 
matplotlib.pyplot.subplots seaborn.countplot matplotlib.pyplot.xticks matplotlib.pyplot.title matplotlib.pyplot.show 	var2=var0.drop 
seaborn.boxplot matplotlib.pyplot.show 	seaborn.violinplot matplotlib.pyplot.show 
var0.describe 	var0.boxplot matplotlib.pyplot.show 
var0.boxplot matplotlib.pyplot.show 	var1=var0.head var2=pandas.melt 
var1=var0.head var2=pandas.melt 	var2.pivot 
var0.head 	var1=var0.rename var1.head 
var3.set_title 	var4.set_ylabel var4.set_title var4.grid 
var4.set_ylabel var4.set_title var4.grid 	var5.set_title 
seaborn.violinplot 	var1=var0.corr seaborn.heatmap 
points 	loc 
matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.tight_layout matplotlib.pyplot.show 	matplotlib.pyplot.scatter matplotlib.pyplot.xlabel matplotlib.pyplot.ylabel matplotlib.pyplot.title matplotlib.pyplot.tight_layout matplotlib.pyplot.show 
matplotlib.pyplot.xticks seaborn.barplot 	seaborn.distplot 
seaborn.distplot 	cat var0.info 
var4=var4.sort_values matplotlib.pyplot.xticks seaborn.barplot var5=var5.sort_values matplotlib.pyplot.xticks seaborn.barplot 	seaborn.heatmap var6.fit 
seaborn.heatmap var6.fit 	var7=seaborn.jointplot 
var7=seaborn.jointplot 	var8=var1.drop var12.fit var13=pandas.DataFrame var14=numpy.mean 
var2.head 	pandas.concat 
var5=pandas.merge 	var5=var5.rename_axis var5=var5.drop 
pandas.Series 	loc var5=var5.apply var5.value_counts 
var4=pandas.Series 	var5=pandas.DataFrame var4=pandas.Series var4.value_counts 
var4=pandas.read_excel var4.head 	var5=pandas.DataFrame 
var5.head 	var6=pandas.merge var6.head 
var1=pandas.read_excel var1.head 	var2=pandas.DataFrame 
pandas.Series 	iloc loc var4=var4.apply var4.value_counts 
import_matplotlib.pyplot matplotlib.pyplot.figure matplotlib.pyplot.imshow 	import_matplotlib.pyplot matplotlib.pyplot.figure matplotlib.pyplot.imshow 
import_matplotlib.pyplot matplotlib.pyplot.figure matplotlib.pyplot.imshow 	import_seaborn seaborn.heatmap 
import_seaborn seaborn.heatmap 	import_matplotlib.pyplot var5=seaborn.countplot var5.set_xticklabels matplotlib.pyplot.figure matplotlib.pyplot.show 
import_matplotlib.pyplot var5=seaborn.countplot var5.set_xticklabels matplotlib.pyplot.figure matplotlib.pyplot.show 	import_matplotlib.pyplot var5=seaborn.barplot var5.set_xticklabels matplotlib.pyplot.title matplotlib.pyplot.show 
import_matplotlib.pyplot var5=seaborn.barplot var5.set_xticklabels matplotlib.pyplot.title matplotlib.pyplot.show 	seaborn.FacetGrid 
var5.nlargest 	var6=var6.reset_index 
var9=var7.value_counts var10=var8.value_counts var11=pandas.Series 	var12=var0.dropna var16=var15.value_counts 
var0.head 	var2.apply 
var2.apply 	var3.head 
