Masked	Next masked
import_pandas import_numpy import_matplotlib.pyplot import_seaborn seaborn.set_style 	var14=pandas.read_csv var15=pandas.read_csv 
import_itertools import_copy import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_torch seaborn.set_palette 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy import_pandas import_seaborn import_matplotlib.pyplot import_warnings var0=seaborn.diverging_palette 	var1=pandas.read_csv var2=pandas.read_csv var4=pandas.concat 
import_numpy 	var10=var0.drop 
import_pandas import_numpy import_matplotlib.pyplot import_xgboost import_re 	var0=pandas.read_csv var1=pandas.read_csv var1.sample 
import_numpy import_pandas import_numpy import_matplotlib.pyplot import_os import_warnings 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var0.head 
import_os import_numpy import_pandas import_seaborn import_matplotlib.pyplot 	var0=pandas.read_csv var1=pandas.read_csv var0.info 
import_pandas import_numpy import_matplotlib.pyplot import_seaborn seaborn.set_style 	var0=pandas.read_csv var1=pandas.read_csv 
import_re import_pandas import_numpy import_matplotlib.pyplot 	var0=pandas.read_csv var1=pandas.read_csv shape shape 
import_numpy import_pandas 	import_matplotlib.pyplot import_re import_pandas import_numpy import_os 
import_matplotlib.pyplot import_re import_pandas import_numpy import_os 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var5=numpy.vectorize var6=var2.append_0 loc loc var4.fit loc loc var18=var18.drop var19=var19.drop var21=re.search var21=re.search var23=re.sub var25.sort 
import_numpy import_pandas import_seaborn import_matplotlib.pyplot import_math seaborn.color_palette import_warnings import_os 	var0=pandas.read_csv 
import_numpy import_pandas import_os 	import_pandas import_numpy import_seaborn import_matplotlib.pyplot import_warnings 
import_pandas import_numpy import_seaborn import_matplotlib.pyplot import_warnings 	var0=pandas.read_csv 
import_numpy import_pandas import_matplotlib.pyplot import_tensorflow 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=var0.copy var4=var1.copy 
import_numpy import_matplotlib.pyplot import_pandas import_csv import_collections import_os import_seaborn 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy import_pandas import_seaborn import_matplotlib.pyplot import_warnings 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var2.to_csv 
import_numpy 	var52=var0.drop 
import_scikitplot 	matplotlib.pyplot.show 
import_pandas import_seaborn import_matplotlib.pyplot 	var0=pandas.read_csv var1=pandas.read_csv var2=var0.append_0 var2.head 
import_seaborn import_matplotlib.pyplot import_numpy 	seaborn.countplot 
import_numpy import_pandas import_os 	import_numpy import_matplotlib.pyplot import_seaborn 
import_numpy import_pandas import_os 	var3=pandas.read_csv var4=pandas.read_csv var5=var4.append_0 var6=var5.drop var8=var6.drop var9=var0.fit_transform var10=pandas.DataFrame var11=var6.corr 
import_numpy import_pandas import_seaborn import_os 	var1=pandas.get_dummies var1=pandas.get_dummies var1=pandas.get_dummies var1=pandas.get_dummies var1=pandas.get_dummies var1=pandas.get_dummies var1=pandas.get_dummies var1=pandas.get_dummies var1=var1.drop 
import_os import_pandas import_numpy import_seaborn import_matplotlib.pyplot 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy import_pandas import_os 	import_matplotlib.pyplot import_seaborn import_warnings var0=pandas.read_csv var1=pandas.read_csv var3=pandas.concat var0.head 
import_sys import_pandas import_matplotlib import_numpy import_scipy import_IPython import_sklearn import_timeit import_random import_warnings 	import_matplotlib import_matplotlib.pyplot import_matplotlib.pylab import_seaborn seaborn.set_style 
import_matplotlib import_matplotlib.pyplot import_matplotlib.pylab import_seaborn seaborn.set_style 	var0=pandas.read_csv var1=pandas.read_csv var0.sample 
import_numpy import_pandas import_os import_re import_warnings 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy import_pandas import_pandas import_matplotlib.pyplot import_os import_warnings import_seaborn import_xgboost 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_warnings import_json 	var0=pandas.read_csv var0.info 
import_numpy import_pandas import_seaborn import_matplotlib.pyplot import_os import_collections import_time 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var0.head 
import_numpy import_pandas import_seaborn import_os 	var0=pandas.read_csv var0.head 
import_pandas import_seaborn import_numpy import_matplotlib.pyplot import_os 	var0=pandas.read_csv var1=pandas.read_csv 
import_pandas import_numpy import_re import_matplotlib.pyplot import_seaborn 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy import_pandas import_os import_matplotlib.pyplot import_seaborn 	var0=pandas.read_csv 
import_sklearn 	var40=numpy.log1p var37.fit var39=var37.predict 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_datetime import_json import_os 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy import_pandas import_os 	var0=pandas.read_csv var1=pandas.DataFrame var1.head 
import_math import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_os 	var0=pandas.read_csv 
import_numpy import_pandas import_os 	import_pandas import_numpy import_plotly.offline import_plotly.graph_objs import_numpy plotly.offline.init_notebook_mode import_warnings var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_re import_lightgbm import_os 	var0=pandas.read_csv var1=pandas.read_csv 
import_numpy 	var0=numpy.array 
import_numpy import_pandas import_tensorflow import_glob import_os 	var0=numpy.unique var1=numpy.unique var2=numpy.unique var3=numpy.unique var4=pandas.read_csv var5=pandas.read_csv 
import_trackml 	import_matplotlib.pyplot 
import_matplotlib.pyplot 	var1=matplotlib.pyplot.figure var3=var1.add_subplot var3.scatter var3.set_xlabel var3.set_ylabel var3.set_zlabel var3.set_xlim var3.set_ylim var3.set_zlim var3.set_title 
import_os import_numpy import_pandas import_matplotlib.pyplot 	import_trackml 
import_pdb import_os import_copy import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_plotly.graph_objs 	var0=pandas.read_csv 
import_plotly.offline import_plotly.graph_objs import_numpy 	var2=numpy.loadtxt var3=numpy.loadtxt var6=numpy.zeros var7=numpy.argsort 
import_numpy import_pandas import_os 	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var1=var1.merge var1=var1.merge 
import_matplotlib.pyplot import_numpy import_pandas import_os import_hdbscan import_time 	import_os import_time import_hdbscan import_numpy import_pandas x y z var8=numpy.sqrt var9=numpy.sqrt var10=numpy.arctan2 var13=numpy.zeros var0=numpy.zeros x y z var8=numpy.sqrt var9=numpy.sqrt x y z var8=numpy.sqrt var9=numpy.sqrt var20=var19.map var23=pandas.read_csv var24=pandas.read_csv var25=pandas.read_csv var26=pandas.read_csv var28=pandas.concat var28.to_csv var24=pandas.read_csv var25=pandas.read_csv var30.append_0 var28.to_csv var28=pandas.read_csv var30.append_1 
import_os import_numpy import_pandas import_glob 	import_matplotlib.pyplot import_seaborn 
import_os import_numpy import_pandas import_matplotlib.pyplot 	var0=pandas.DataFrame var1=pandas.DataFrame var1=var1.append_0 iloc var1=var1.append_1 
import_numpy import_pandas import_os 	var1.add_dense var1.add_dense var1.add_dense var1.add_dense var1.add_dense var1.add_dense var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv 
import_numpy import_pandas import_os 	import_matplotlib import_matplotlib.pyplot 
import_matplotlib import_matplotlib.pyplot 	var0=pandas.read_csv var0.head 
import_matplotlib.pyplot import_seaborn import_numpy import_pandas import_os 	var0=var0.merge var0=var0.merge var0=var0.merge var4=numpy.column_stack 
import_gc import_numpy import_pandas import_matplotlib.pyplot 	var0=pandas.read_csv var0.set_index var1=pandas.read_csv var2=pandas.read_csv loc var4=pandas.concat var4.set_index var5=pandas.concat 
import_pandas import_featuretools import_os 	var0=pandas.read_csv 
import_numpy import_pandas import_matplotlib.pyplot import_os 	var1=pandas.read_csv var1.head 
import_numpy import_pandas import_os import_matplotlib.pyplot 	var10=numpy.dtype var11=numpy.array var15=matplotlib.pyplot.figure matplotlib.pyplot.suptitle var16=var15.add_subplot var16.scatter var15=matplotlib.pyplot.figure matplotlib.pyplot.suptitle var16=var15.add_subplot var16.plot var3.extend var5.add var9.append_0 
import_numpy import_pandas import_nltk import_re import_seaborn import_matplotlib.pyplot 	var3=var2.get_text var5=pandas.read_csv var7=pandas.concat 
import_numpy import_pandas import_nltk import_re import_seaborn import_matplotlib.pyplot 	var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv 
import_numpy import_pandas 	import_re import_csv import_operator var5.writerow var2.close var3.close var5.writerow 
import_numpy import_pandas import_nltk import_re import_string import_matplotlib.pyplot 	var0=pandas.read_csv 
import_numpy import_pandas import_nltk import_re import_string 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv 
import_numpy import_seaborn import_pandas import_itertools import_csv import_collections import_matplotlib.pyplot seaborn.set_context 	var3=pandas.read_csv var2.append_0 
import_numpy import_pandas import_re import_matplotlib.pyplot import_seaborn seaborn.set_style 	var0=pandas.read_csv var0.info var1=pandas.read_csv var1.info var2=pandas.read_csv var2.info var3=pandas.read_csv var3.info var4=pandas.read_csv var4.info var5=pandas.read_csv var5.info var6=pandas.concat var6.info var7=pandas.read_csv var7.info 
import_pandas import_numpy import_matplotlib.pyplot import_re import_string 	var1=pandas.read_csv 
import_re import_csv import_operator import_matplotlib.pyplot import_pandas 	var5.writerow 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn 	var1=numpy.array var2=var2.strip var3.recolor matplotlib.pyplot.imshow matplotlib.pyplot.title matplotlib.pyplot.axis matplotlib.pyplot.show 
import_numpy import_pandas 	import_pandas import_re import_string 
import_numpy import_pandas import_nltk import_matplotlib.pyplot 	var0=pandas.read_csv 
import_numpy import_pandas 	var1=pandas.read_csv title var4=var2.fit_transform var6=var5.fit_transform 
import_numpy import_pandas 	import_numpy import_pandas import_matplotlib.pyplot var0=pandas.read_csv var2.plot var1.append_0 
import_networkx var9=networkx.Graph var9.add_nodes_from var9.add_edges_from var11=networkx.fruchterman_reingold_layout var10.append_0 var10.append_1 	import_plotly.plotly plotly.plotly.iplot 
import_numpy import_pandas 	var1=pandas.read_csv var1=pandas.concat 
import_numpy import_pandas 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv 
import_numpy import_pandas import_nltk 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv 
import_requests import_re import_csv import_pandas import_nltk import_pickle import_copy import_math import_os.path import_csv 	var5.writerow var4.close var14=var12.xpath var15=var12.xpath var16=var12.xpath var17=var12.xpath var5.writerow var18.append_0 
import_pandas import_re import_string import_numpy import_seaborn import_itertools import_csv import_collections import_matplotlib.pyplot seaborn.set_context 	var3=pandas.read_csv var2.append_0 
import_numpy import_pandas 	var0=pandas.read_csv var1=pandas.read_csv var2=pandas.read_csv var3=pandas.read_csv var4=pandas.read_csv var5=pandas.read_csv var6=pandas.read_csv var7=pandas.read_csv 
import_time import_numpy 	var3=var3.resize 
import_numpy import_pandas import_csv 	var2.append_0 var3=pandas.read_csv var3=pandas.read_csv 
import_tensorflow 	var11=var11.apply var11=var11.apply var11=var11.apply var11=var11.apply var11=var11.apply var11=var11.apply var11=var11.apply var11=var11.apply var11=var11.apply 
import_numpy import_pandas 	import_pandas var0=pandas.read_csv import_tensorflow 
import_numpy import_pandas import_os 	import_pandas import_numpy import_matplotlib import_matplotlib.pyplot import_matplotlib.pylab import_seaborn import_math seaborn.set_style 
import_pandas import_numpy import_pickle import_os import_itertools import_os import_os 	var0=pandas.read_csv var2=pandas.read_csv 
import_numpy import_pandas import_numba 	var0=pandas.read_csv var1=numpy.stack var2=numpy.array 
import_numpy import_pandas import_numba 	var3=pandas.read_csv var4=numpy.stack var5=numpy.array 
import_numpy import_pandas import_random 	var0=pandas.read_csv var1=pandas.read_csv var1.rename var2=var0.merge 
import_numpy import_pandas import_time import_math import_numba import_sympy 	var0=pandas.read_csv var3=numpy.array var4=pandas.read_csv 
import_numpy import_pandas import_matplotlib import_matplotlib.pyplot import_glob import_sympy import_io 	var4=var3.find var5=numpy.abs var5=numpy.sum var8=numpy.zeros var3=numpy.fromstring var3=var3.replace var3=numpy.fromstring data var3=numpy.array 
import_time import_numpy import_pandas import_matplotlib.pyplot 	var1=pandas.read_csv var2=numpy.stack var3=numpy.array var5=numpy.sqrt 
import_numpy import_pandas import_time import_pylab 	var0=pandas.read_csv 
import_numpy import_pandas import_matplotlib.pyplot import_time 	var0=pandas.read_csv loc 
import_numpy import_pandas import_time import_pylab import_os 	var0=pandas.read_csv 
import_matplotlib.pyplot import_numpy import_pandas import_seaborn 	var0=pandas.read_csv var0.tail 
import_numpy import_pandas import_time import_pylab import_matplotlib.pyplot 	var0=pandas.read_csv 
import_pandas import_matplotlib.pyplot import_numpy import_sympy import_time 	var0=pandas.read_csv 
import_numpy import_pandas import_matplotlib.pyplot import_seaborn import_random import_os 	var0=pandas.read_csv var0.head 
